,Date,Temperature Celsius
0,2014-12-07,24.6907958984375
1,2015-01-06,25.201019287109375
2,2015-02-04,26.438873291015625
3,2015-03-07,27.925384521484375
4,2015-04-06,28.881134033203125
5,2015-05-07,27.287109375
6,2015-06-06,25.81842041015625
7,2015-07-07,26.365753173828125
8,2015-08-07,26.76507568359375
9,2015-09-06,25.23162841796875
10,2015-10-07,25.79156494140625
11,2015-11-06,24.855560302734375
12,2015-12-07,24.7196044921875
13,2016-01-06,25.390655517578125
14,2016-02-04,26.581939697265625
15,2016-03-06,28.431396484375
16,2016-04-05,27.70892333984375
17,2016-05-06,27.84967041015625
18,2016-06-05,27.7989501953125
19,2016-07-06,28.354949951171875
20,2016-08-06,27.62567138671875
21,2016-09-05,27.325103759765625
22,2016-10-06,26.442291259765625
23,2016-11-05,25.615509033203125
24,2016-12-06,25.03515625
25,2017-01-05,27.024200439453125
26,2017-02-03,27.051666259765625
27,2017-03-06,28.575714111328125
28,2017-04-05,28.874908447265625
29,2017-05-06,27.013916015625
30,2017-06-05,28.982391357421875
31,2017-07-06,29.559783935546875
32,2017-08-06,27.822021484375
33,2017-09-05,25.96978759765625
34,2017-10-06,27.51055908203125
35,2017-11-05,26.9755859375
36,2017-12-06,26.970855712890625
37,2018-01-05,26.63677978515625
38,2018-02-03,26.9906005859375
39,2018-03-06,28.7703857421875
40,2018-04-05,28.863037109375
41,2018-05-06,26.92431640625
42,2018-06-05,27.6495361328125
43,2018-07-06,26.5501708984375
44,2018-08-06,27.342803955078125
45,2018-09-05,25.632843017578125
46,2018-10-06,26.547760009765625
47,2018-11-05,24.8302001953125
48,2018-12-06,26.048065185546875
49,2019-01-05,25.931060791015625
50,2019-02-03,25.887115478515625
51,2019-03-06,27.91552734375
52,2019-04-05,28.9083251953125
53,2019-05-06,28.234344482421875
54,2019-06-05,27.6180419921875
55,2019-07-06,26.476226806640625
56,2019-08-06,26.464599609375
57,2019-09-05,26.51275634765625
58,2019-10-06,25.69219970703125
59,2019-11-05,26.950347900390625
60,2019-12-06,25.02398681640625
61,2020-01-05,26.3291015625
62,2020-02-03,27.3458251953125
63,2020-03-05,28.231414794921875
64,2020-04-04,28.779327392578125
65,2020-05-05,26.6026611328125
66,2020-06-04,27.2374267578125
67,2020-07-05,28.245941162109375
68,2020-08-05,26.462615966796875
69,2020-09-04,27.000213623046875
70,2020-10-05,26.07147216796875
71,2020-11-04,25.720947265625
72,2020-12-05,26.18560791015625
73,2021-01-04,25.801239013671875
74,2021-02-02,26.79400634765625
75,2021-03-05,27.955718994140625
76,2021-04-04,29.049530029296875
77,2021-05-05,27.581390380859375
78,2021-06-04,30.297088623046875
79,2021-07-05,28.515289306640625
80,2021-08-05,28.850006103515625
81,2021-09-04,26.683380126953125
82,2021-10-05,26.9691162109375
83,2021-11-04,25.838348388671875
84,2021-12-05,25.128204345703125
85,2022-01-04,25.8681640625
86,2022-02-02,26.117034912109375
