,Date,Temperature Celsius
0,2014-12-07,8.71197509765625
1,2015-01-06,11.0992431640625
2,2015-02-04,13.331756591796875
3,2015-03-07,17.169830322265625
4,2015-04-06,18.53790283203125
5,2015-05-07,21.382354736328125
6,2015-06-06,18.9132080078125
7,2015-07-07,17.94921875
8,2015-08-07,16.77264404296875
9,2015-09-06,14.430023193359375
10,2015-10-07,11.164794921875
11,2015-11-06,7.3551025390625
12,2015-12-07,7.391387939453125
13,2016-01-06,7.3551025390625
14,2016-02-04,9.868377685546875
15,2016-03-06,12.637908935546875
16,2016-04-05,16.813690185546875
17,2016-05-06,20.198516845703125
18,2016-06-05,19.3453369140625
19,2016-07-06,16.599029541015625
20,2016-08-06,15.905609130859375
21,2016-09-05,15.002838134765625
22,2016-10-06,10.90496826171875
23,2016-11-05,7.398773193359375
24,2016-12-06,6.83447265625
25,2017-01-05,8.927581787109375
26,2017-02-03,10.033203125
27,2017-03-06,15.311553955078125
28,2017-04-05,17.841156005859375
29,2017-05-06,19.092071533203125
30,2017-06-05,20.1937255859375
31,2017-07-06,20.607086181640625
32,2017-08-06,20.70367431640625
33,2017-09-05,16.470672607421875
34,2017-10-06,10.15997314453125
35,2017-11-05,8.053466796875
36,2017-12-06,7.916107177734375
37,2018-01-05,8.734405517578125
38,2018-02-03,12.050994873046875
39,2018-03-06,15.894744873046875
40,2018-04-05,18.954254150390625
41,2018-05-06,20.603546142578125
42,2018-06-05,20.45166015625
43,2018-07-06,17.514739990234375
44,2018-08-06,17.36175537109375
45,2018-09-05,14.458099365234375
46,2018-10-06,11.072967529296875
47,2018-11-05,8.669219970703125
48,2018-12-06,8.17950439453125
49,2019-01-05,8.9461669921875
50,2019-02-03,11.034515380859375
51,2019-03-06,14.18792724609375
52,2019-04-05,19.24957275390625
53,2019-05-06,19.38226318359375
54,2019-06-05,18.997650146484375
55,2019-07-06,18.22869873046875
56,2019-08-06,17.9498291015625
57,2019-09-05,14.287078857421875
58,2019-10-06,10.03826904296875
59,2019-11-05,9.667083740234375
60,2019-12-06,7.170379638671875
61,2020-01-05,8.51507568359375
62,2020-02-03,12.39404296875
63,2020-03-05,16.031829833984375
64,2020-04-04,18.26690673828125
65,2020-05-05,20.244110107421875
66,2020-06-04,19.785430908203125
67,2020-07-05,18.141815185546875
68,2020-08-05,19.05426025390625
69,2020-09-04,15.73565673828125
70,2020-10-05,10.71270751953125
71,2020-11-04,7.19921875
72,2020-12-05,7.6063232421875
73,2021-01-04,9.673187255859375
74,2021-02-02,11.72540283203125
75,2021-03-05,16.9708251953125
76,2021-04-04,16.108123779296875
77,2021-05-05,22.358673095703125
78,2021-06-04,17.53094482421875
79,2021-07-05,20.1025390625
80,2021-08-05,18.869720458984375
81,2021-09-04,14.71307373046875
82,2021-10-05,11.261016845703125
83,2021-11-04,8.08697509765625
84,2021-12-05,7.75244140625
85,2022-01-04,8.598846435546875
86,2022-02-02,10.812225341796875
87,2022-03-05,16.579925537109375
88,2022-04-04,19.342437744140625
89,2022-05-05,19.02783203125
90,2022-06-04,19.0511474609375
91,2022-07-05,19.17852783203125
92,2022-08-05,19.8287353515625
93,2022-09-04,14.103302001953125
94,2022-10-05,10.044036865234375
95,2022-11-04,9.810760498046875
96,2022-12-05,9.8934326171875
97,2023-01-04,10.64495849609375
98,2023-02-02,13.912933349609375
99,2023-03-05,17.900146484375
100,2023-04-04,18.266876220703125
101,2023-05-05,18.866607666015625
102,2023-06-04,17.759368896484375
103,2023-07-05,18.24957275390625
104,2023-08-05,17.223480224609375
105,2023-09-04,14.176788330078125
106,2023-10-05,10.675537109375
107,2023-11-04,8.599151611328125
108,2023-12-05,7.18341064453125
109,2024-01-04,9.435821533203125
110,2024-02-02,13.2403564453125
111,2024-03-04,16.04229736328125
112,2024-04-03,18.453216552734375
113,2024-05-04,18.3740234375
114,2024-06-03,19.78338623046875
115,2024-07-04,19.75592041015625
116,2024-08-04,17.23248291015625
117,2024-09-03,15.5098876953125
118,2024-10-04,12.445037841796875
119,2024-11-03,8.145782470703125
120,2024-12-04,7.766082763671875
121,2025-01-03,7.089202880859375
122,2025-02-01,10.89178466796875
123,2025-03-04,14.07537841796875
124,2025-04-03,18.779449462890625
125,2025-05-04,21.419952392578125
126,2025-06-03,20.499847412109375
127,2025-07-04,20.04217529296875
128,2025-08-04,16.975341796875
129,2025-09-03,14.3050537109375
130,2025-10-04,11.95672607421875
131,2025-11-03,7.794586181640625
132,2025-12-04,8.40557861328125
133,2026-01-03,7.61285400390625
134,2026-02-01,11.312713623046875
135,2026-03-04,14.892425537109375
136,2026-04-03,18.969207763671875
137,2026-05-04,21.359710693359375
138,2026-06-03,20.18328857421875
139,2026-07-04,18.89727783203125
140,2026-08-04,17.959320068359375
141,2026-09-03,16.137298583984375
142,2026-10-04,14.42755126953125
143,2026-11-03,10.190155029296875
144,2026-12-04,10.759185791015625
145,2027-01-03,13.04229736328125
146,2027-02-01,15.9962158203125
147,2027-03-04,18.60894775390625
148,2027-04-03,20.836456298828125
149,2027-05-04,20.015380859375
150,2027-06-03,18.4395751953125
151,2027-07-04,19.36083984375
152,2027-08-04,16.126007080078125
153,2027-09-03,15.467529296875
154,2027-10-04,11.112701416015625
155,2027-11-03,7.978057861328125
156,2027-12-04,9.26739501953125
157,2028-01-03,10.42999267578125
158,2028-02-01,14.818389892578125
159,2028-03-03,17.97564697265625
160,2028-04-02,21.26800537109375
161,2028-05-03,21.510345458984375
162,2028-06-02,20.57598876953125
163,2028-07-03,18.21624755859375
164,2028-08-03,17.97076416015625
165,2028-09-02,15.4149169921875
166,2028-10-03,10.7249755859375
167,2028-11-02,9.194610595703125
168,2028-12-03,8.211761474609375
169,2029-01-02,9.717132568359375
170,2029-01-31,14.176116943359375
171,2029-03-03,15.6934814453125
172,2029-04-02,19.006683349609375
173,2029-05-03,21.011322021484375
174,2029-06-02,19.8336181640625
175,2029-07-03,20.951416015625
176,2029-08-03,17.3094482421875
177,2029-09-02,15.72442626953125
178,2029-10-03,12.7841796875
179,2029-11-02,10.50335693359375
180,2029-12-03,8.676239013671875
181,2030-01-02,10.240631103515625
182,2030-01-31,12.7100830078125
183,2030-03-03,17.28814697265625
184,2030-04-02,20.20977783203125
185,2030-05-03,20.971282958984375
186,2030-06-02,18.641937255859375
187,2030-07-03,19.102752685546875
188,2030-08-03,17.4051513671875
189,2030-09-02,15.092315673828125
190,2030-10-03,10.4908447265625
191,2030-11-02,10.618377685546875
192,2030-12-03,11.57098388671875
193,2031-01-02,11.3148193359375
194,2031-01-31,13.70660400390625
195,2031-03-03,17.16912841796875
196,2031-04-02,19.757293701171875
197,2031-05-03,20.725555419921875
198,2031-06-02,19.240875244140625
199,2031-07-03,18.435791015625
200,2031-08-03,18.005462646484375
201,2031-09-02,16.1204833984375
202,2031-10-03,12.1768798828125
203,2031-11-02,8.570068359375
