,Date,Temperature Celsius
0,2014-12-07,15.570037841796875
1,2015-01-06,15.563232421875
2,2015-02-04,16.947174072265625
3,2015-03-07,18.256591796875
4,2015-04-06,21.98382568359375
5,2015-05-07,21.147491455078125
6,2015-06-06,20.10467529296875
7,2015-07-07,20.632781982421875
8,2015-08-07,21.25
9,2015-09-06,18.324462890625
10,2015-10-07,17.07763671875
11,2015-11-06,16.523834228515625
12,2015-12-07,15.40972900390625
13,2016-01-06,15.812835693359375
14,2016-02-04,17.6484375
15,2016-03-06,19.975494384765625
16,2016-04-05,22.239990234375
17,2016-05-06,23.051544189453125
18,2016-06-05,21.46221923828125
19,2016-07-06,22.17840576171875
20,2016-08-06,22.0120849609375
21,2016-09-05,20.45654296875
22,2016-10-06,18.859619140625
23,2016-11-05,17.220947265625
24,2016-12-06,17.7073974609375
25,2017-01-05,17.031219482421875
26,2017-02-03,19.03436279296875
27,2017-03-06,22.440521240234375
28,2017-04-05,23.384033203125
29,2017-05-06,23.1688232421875
30,2017-06-05,22.301239013671875
31,2017-07-06,23.1026611328125
32,2017-08-06,22.135467529296875
33,2017-09-05,20.999847412109375
34,2017-10-06,17.900634765625
35,2017-11-05,17.308135986328125
36,2017-12-06,16.67694091796875
37,2018-01-05,16.912750244140625
38,2018-02-03,20.2900390625
39,2018-03-06,22.70306396484375
40,2018-04-05,23.608184814453125
41,2018-05-06,21.5152587890625
42,2018-06-05,21.30462646484375
43,2018-07-06,21.7728271484375
44,2018-08-06,21.623382568359375
45,2018-09-05,19.394256591796875
46,2018-10-06,18.799957275390625
47,2018-11-05,17.674591064453125
48,2018-12-06,16.19793701171875
49,2019-01-05,16.34588623046875
50,2019-02-03,20.46759033203125
51,2019-03-06,23.31927490234375
52,2019-04-05,22.6964111328125
53,2019-05-06,23.22802734375
54,2019-06-05,22.362335205078125
55,2019-07-06,22.65765380859375
56,2019-08-06,21.33966064453125
57,2019-09-05,19.8331298828125
58,2019-10-06,16.022247314453125
59,2019-11-05,16.866424560546875
60,2019-12-06,16.227569580078125
61,2020-01-05,17.932373046875
62,2020-02-03,19.502593994140625
63,2020-03-05,20.5301513671875
64,2020-04-04,22.210968017578125
65,2020-05-05,21.59075927734375
66,2020-06-04,21.125885009765625
67,2020-07-05,21.613922119140625
68,2020-08-05,21.627716064453125
69,2020-09-04,19.0692138671875
70,2020-10-05,18.4244384765625
71,2020-11-04,16.647216796875
72,2020-12-05,15.739532470703125
73,2021-01-04,17.468597412109375
74,2021-02-02,18.243896484375
75,2021-03-05,19.61627197265625
76,2021-04-04,23.328277587890625
77,2021-05-05,21.53466796875
78,2021-06-04,21.1348876953125
79,2021-07-05,21.576934814453125
80,2021-08-05,21.713836669921875
81,2021-09-04,20.448516845703125
82,2021-10-05,18.9027099609375
83,2021-11-04,15.904449462890625
84,2021-12-05,16.099609375
85,2022-01-04,18.319549560546875
86,2022-02-02,20.0975341796875
87,2022-03-05,23.266326904296875
88,2022-04-04,22.16357421875
89,2022-05-05,21.43426513671875
90,2022-06-04,21.271240234375
91,2022-07-05,21.15972900390625
92,2022-08-05,21.5234375
93,2022-09-04,20.16680908203125
94,2022-10-05,17.425811767578125
95,2022-11-04,17.632293701171875
96,2022-12-05,16.66656494140625
97,2023-01-04,16.40753173828125
98,2023-02-02,18.16009521484375
99,2023-03-05,22.1533203125
100,2023-04-04,22.19781494140625
101,2023-05-05,21.186187744140625
102,2023-06-04,21.510467529296875
103,2023-07-05,20.978851318359375
104,2023-08-05,21.131378173828125
105,2023-09-04,20.050140380859375
106,2023-10-05,18.72076416015625
107,2023-11-04,16.844818115234375
108,2023-12-05,16.07586669921875
109,2024-01-04,16.922943115234375
110,2024-02-02,17.3465576171875
111,2024-03-04,19.718231201171875
112,2024-04-03,20.81268310546875
113,2024-05-04,21.612457275390625
114,2024-06-03,21.031158447265625
115,2024-07-04,21.37646484375
116,2024-08-04,20.926422119140625
117,2024-09-03,19.7479248046875
118,2024-10-04,18.414520263671875
119,2024-11-03,17.165618896484375
