,Date,Temperature Celsius
0,2014-12-07,20.318145751953125
1,2015-01-06,20.137969970703125
2,2015-02-04,20.61981201171875
3,2015-03-07,21.76806640625
4,2015-04-06,25.215606689453125
5,2015-05-07,25.964202880859375
6,2015-06-06,25.21905517578125
7,2015-07-07,25.900299072265625
8,2015-08-07,27.367950439453125
9,2015-09-06,23.110565185546875
10,2015-10-07,21.935577392578125
11,2015-11-06,20.999755859375
12,2015-12-07,20.40301513671875
13,2016-01-06,20.314361572265625
14,2016-02-04,22.17535400390625
15,2016-03-06,24.2293701171875
16,2016-04-05,26.090179443359375
17,2016-05-06,27.595489501953125
18,2016-06-05,27.04119873046875
19,2016-07-06,27.40081787109375
20,2016-08-06,26.202178955078125
21,2016-09-05,24.30926513671875
22,2016-10-06,23.58868408203125
23,2016-11-05,22.1923828125
24,2016-12-06,22.148773193359375
25,2017-01-05,22.09356689453125
26,2017-02-03,23.501495361328125
27,2017-03-06,25.720733642578125
28,2017-04-05,27.126678466796875
29,2017-05-06,27.60076904296875
30,2017-06-05,27.078155517578125
31,2017-07-06,27.631317138671875
32,2017-08-06,27.514801025390625
33,2017-09-05,26.004058837890625
34,2017-10-06,23.27996826171875
35,2017-11-05,22.021270751953125
36,2017-12-06,21.44964599609375
37,2018-01-05,21.413055419921875
38,2018-02-03,24.18255615234375
39,2018-03-06,25.728851318359375
40,2018-04-05,27.572540283203125
41,2018-05-06,25.670166015625
42,2018-06-05,25.188720703125
43,2018-07-06,26.467254638671875
44,2018-08-06,26.539581298828125
45,2018-09-05,23.920684814453125
46,2018-10-06,23.46173095703125
47,2018-11-05,22.464385986328125
48,2018-12-06,20.737884521484375
49,2019-01-05,19.972808837890625
50,2019-02-03,22.738739013671875
51,2019-03-06,25.100067138671875
52,2019-04-05,26.897552490234375
53,2019-05-06,27.97503662109375
54,2019-06-05,27.002410888671875
55,2019-07-06,27.488433837890625
56,2019-08-06,27.467926025390625
57,2019-09-05,23.994964599609375
58,2019-10-06,22.09759521484375
59,2019-11-05,21.934478759765625
60,2019-12-06,21.10284423828125
61,2020-01-05,21.1402587890625
62,2020-02-03,21.584686279296875
63,2020-03-05,23.27178955078125
64,2020-04-04,26.635894775390625
65,2020-05-05,25.617156982421875
66,2020-06-04,25.56884765625
67,2020-07-05,25.96331787109375
68,2020-08-05,25.910369873046875
69,2020-09-04,24.189208984375
70,2020-10-05,22.998809814453125
71,2020-11-04,21.7724609375
72,2020-12-05,20.6497802734375
73,2021-01-04,21.294677734375
74,2021-02-02,22.10455322265625
75,2021-03-05,24.162384033203125
76,2021-04-04,27.065460205078125
77,2021-05-05,26.602325439453125
78,2021-06-04,24.904144287109375
79,2021-07-05,26.042083740234375
80,2021-08-05,27.026580810546875
81,2021-09-04,24.491943359375
82,2021-10-05,23.813629150390625
83,2021-11-04,21.052215576171875
84,2021-12-05,21.18511962890625
85,2022-01-04,21.937164306640625
86,2022-02-02,22.927032470703125
87,2022-03-05,25.161285400390625
88,2022-04-04,26.474212646484375
89,2022-05-05,26.76165771484375
90,2022-06-04,25.78875732421875
91,2022-07-05,25.44830322265625
92,2022-08-05,26.341796875
93,2022-09-04,24.46612548828125
94,2022-10-05,22.2734375
95,2022-11-04,22.383880615234375
96,2022-12-05,21.33154296875
97,2023-01-04,20.980682373046875
98,2023-02-02,22.271392822265625
99,2023-03-05,25.786468505859375
100,2023-04-04,27.290374755859375
101,2023-05-05,24.955841064453125
102,2023-06-04,25.124542236328125
103,2023-07-05,24.861480712890625
104,2023-08-05,25.529754638671875
105,2023-09-04,23.984405517578125
106,2023-10-05,23.312957763671875
107,2023-11-04,22.00579833984375
108,2023-12-05,21.021942138671875
109,2024-01-04,20.86444091796875
110,2024-02-02,20.934173583984375
111,2024-03-04,22.805694580078125
112,2024-04-03,25.606658935546875
