,Date,Temperature Celsius
0,2014-12-07,10.1112060546875
1,2015-01-06,12.0655517578125
2,2015-02-04,14.549591064453125
3,2015-03-07,16.884490966796875
4,2015-04-06,20.447662353515625
5,2015-05-07,20.436614990234375
6,2015-06-06,19.978851318359375
7,2015-07-07,17.769500732421875
8,2015-08-07,16.651580810546875
9,2015-09-06,14.55999755859375
10,2015-10-07,11.642730712890625
11,2015-11-06,10.25494384765625
12,2015-12-07,8.01483154296875
13,2016-01-06,8.9244384765625
14,2016-02-04,13.739349365234375
15,2016-03-06,17.222930908203125
16,2016-04-05,17.7923583984375
17,2016-05-06,18.260711669921875
18,2016-06-05,20.3533935546875
19,2016-07-06,18.955108642578125
20,2016-08-06,18.4765625
21,2016-09-05,16.673126220703125
22,2016-10-06,12.789337158203125
23,2016-11-05,10.015899658203125
24,2016-12-06,8.01397705078125
25,2017-01-05,7.04644775390625
26,2017-02-03,11.3328857421875
27,2017-03-06,16.25439453125
28,2017-04-05,19.10882568359375
29,2017-05-06,20.167877197265625
30,2017-06-05,17.203369140625
31,2017-07-06,18.309539794921875
32,2017-08-06,16.942657470703125
33,2017-09-05,16.323516845703125
34,2017-10-06,10.754302978515625
35,2017-11-05,9.6234130859375
36,2017-12-06,6.909912109375
37,2018-01-05,9.0819091796875
38,2018-02-03,11.75537109375
39,2018-03-06,14.7833251953125
40,2018-04-05,18.264251708984375
41,2018-05-06,20.3779296875
42,2018-06-05,18.153778076171875
43,2018-07-06,18.24560546875
44,2018-08-06,17.712066650390625
45,2018-09-05,14.6409912109375
46,2018-10-06,13.0626220703125
47,2018-11-05,9.87945556640625
48,2018-12-06,7.48809814453125
49,2019-01-05,8.026397705078125
50,2019-02-03,12.91326904296875
51,2019-03-06,15.4117431640625
52,2019-04-05,19.49298095703125
53,2019-05-06,19.88873291015625
54,2019-06-05,17.01300048828125
55,2019-07-06,19.151885986328125
56,2019-08-06,17.319061279296875
57,2019-09-05,16.6348876953125
58,2019-10-06,10.104705810546875
59,2019-11-05,8.507598876953125
60,2019-12-06,7.634063720703125
61,2020-01-05,8.12884521484375
62,2020-02-03,12.829376220703125
63,2020-03-05,17.33837890625
64,2020-04-04,18.173004150390625
65,2020-05-05,20.3233642578125
66,2020-06-04,19.14508056640625
67,2020-07-05,18.50738525390625
68,2020-08-05,17.40997314453125
69,2020-09-04,14.11468505859375
70,2020-10-05,11.498138427734375
71,2020-11-04,8.7762451171875
72,2020-12-05,6.978240966796875
73,2021-01-04,8.811492919921875
74,2021-02-02,14.1729736328125
75,2021-03-05,16.74774169921875
76,2021-04-04,17.375732421875
77,2021-05-05,18.546722412109375
78,2021-06-04,18.380340576171875
79,2021-07-05,18.716278076171875
80,2021-08-05,17.29425048828125
81,2021-09-04,15.159393310546875
82,2021-10-05,14.04461669921875
83,2021-11-04,8.48150634765625
84,2021-12-05,6.727996826171875
85,2022-01-04,8.015411376953125
86,2022-02-02,11.3731689453125
87,2022-03-05,17.386505126953125
88,2022-04-04,17.5460205078125
89,2022-05-05,21.178985595703125
90,2022-06-04,19.892913818359375
91,2022-07-05,19.50274658203125
92,2022-08-05,18.20050048828125
93,2022-09-04,15.024993896484375
94,2022-10-05,12.722412109375
95,2022-11-04,10.523956298828125
96,2022-12-05,9.764007568359375
97,2023-01-04,11.528350830078125
98,2023-02-02,13.82379150390625
99,2023-03-05,17.65142822265625
100,2023-04-04,20.37457275390625
101,2023-05-05,20.240325927734375
102,2023-06-04,19.552001953125
