YYYYMM, LAT, LON, TAS
201505,   27.50,  261.88,  300.41
201505,   27.50,  263.12,  298.98
201506,   24.50,  260.62,  296.07
201506,   24.50,  261.88,  300.46
201506,   24.50,  263.12,  300.65
201506,   25.50,  260.62,  300.07
201506,   25.50,  261.88,  301.75
201506,   25.50,  263.12,  300.54
201506,   26.50,  260.62,  302.73
201506,   26.50,  261.88,  301.98
201506,   26.50,  263.12,  300.65
201506,   27.50,  260.62,  303.45
201506,   27.50,  261.88,  302.37
201506,   27.50,  263.12,  300.78
201507,   24.50,  260.62,  297.47
201507,   24.50,  261.88,  301.62
201507,   24.50,  263.12,  301.72
201507,   25.50,  260.62,  301.05
201507,   25.50,  261.88,  302.53
201507,   25.50,  263.12,  301.71
201507,   26.50,  260.62,  303.25
201507,   26.50,  261.88,  302.69
201507,   26.50,  263.12,  301.75
201507,   27.50,  260.62,  303.87
201507,   27.50,  261.88,  302.97
201507,   27.50,  263.12,  301.87
201508,   24.50,  260.62,  299.46
201508,   24.50,  261.88,  304.14
201508,   24.50,  263.12,  303.14
201508,   25.50,  260.62,  303.08
201508,   25.50,  261.88,  304.88
201508,   25.50,  263.12,  303.06
201508,   26.50,  260.62,  304.79
201508,   26.50,  261.88,  304.66
201508,   26.50,  263.12,  302.97
201508,   27.50,  260.62,  304.85
201508,   27.50,  261.88,  304.55
201508,   27.50,  263.12,  302.95
201509,   24.50,  260.62,  296.57
201509,   24.50,  261.88,  300.74
201509,   24.50,  263.12,  300.94
201509,   25.50,  260.62,  299.49
201509,   25.50,  261.88,  301.40
201509,   25.50,  263.12,  300.78
201509,   26.50,  260.62,  301.29
201509,   26.50,  261.88,  301.13
201509,   26.50,  263.12,  300.57
201509,   27.50,  260.62,  301.18
201509,   27.50,  261.88,  300.70
201509,   27.50,  263.12,  300.27
201510,   24.50,  260.62,  292.79
201510,   24.50,  261.88,  298.51
201510,   24.50,  263.12,  299.09
201510,   25.50,  260.62,  295.44
201510,   25.50,  261.88,  298.43
201510,   25.50,  263.12,  298.92
201510,   26.50,  260.62,  297.68
201510,   26.50,  261.88,  298.09
201510,   26.50,  263.12,  298.68
201510,   27.50,  260.62,  297.73
201510,   27.50,  261.88,  297.66
201510,   27.50,  263.12,  298.28
201511,   24.50,  260.62,  289.20
201511,   24.50,  261.88,  292.70
201511,   24.50,  263.12,  295.52
201511,   25.50,  260.62,  290.25
201511,   25.50,  261.88,  292.36
201511,   25.50,  263.12,  294.85
201511,   26.50,  260.62,  290.76
201511,   26.50,  261.88,  291.61
201511,   26.50,  263.12,  294.10
201511,   27.50,  260.62,  289.67
201511,   27.50,  261.88,  290.41
201511,   27.50,  263.12,  292.73
201512,   24.50,  260.62,  285.86
201512,   24.50,  261.88,  289.74
201512,   24.50,  263.12,  293.39
201512,   25.50,  260.62,  286.56
201512,   25.50,  261.88,  289.20
201512,   25.50,  263.12,  292.55
201512,   26.50,  260.62,  286.93
201512,   26.50,  261.88,  288.29
201512,   26.50,  263.12,  291.41
201512,   27.50,  260.62,  286.09
201512,   27.50,  261.88,  287.20
201512,   27.50,  263.12,  289.85
201601,   24.50,  260.62,  286.94
201601,   24.50,  261.88,  291.79
201601,   24.50,  263.12,  294.16
201601,   25.50,  260.62,  288.86
201601,   25.50,  261.88,  291.77
201601,   25.50,  263.12,  293.53
201601,   26.50,  260.62,  289.77
201601,   26.50,  261.88,  290.65
201601,   26.50,  263.12,  292.51
201601,   27.50,  260.62,  289.05
201601,   27.50,  261.88,  289.50
201601,   27.50,  263.12,  291.38
201602,   24.50,  260.62,  287.74
201602,   24.50,  261.88,  292.26
201602,   24.50,  263.12,  294.12
201602,   25.50,  260.62,  289.01
201602,   25.50,  261.88,  292.02
201602,   25.50,  263.12,  293.45
201602,   26.50,  260.62,  289.13
201602,   26.50,  261.88,  290.34
201602,   26.50,  263.12,  292.45
201602,   27.50,  260.62,  288.17
201602,   27.50,  261.88,  288.79
201602,   27.50,  263.12,  291.05
201603,   24.50,  260.62,  290.23
201603,   24.50,  261.88,  294.73
201603,   24.50,  263.12,  295.22
201603,   25.50,  260.62,  292.34
201603,   25.50,  261.88,  294.67
201603,   25.50,  263.12,  294.75
201603,   26.50,  260.62,  293.50
201603,   26.50,  261.88,  293.73
201603,   26.50,  263.12,  293.99
201603,   27.50,  260.62,  293.13
201603,   27.50,  261.88,  292.85
201603,   27.50,  263.12,  293.11
201604,   24.50,  260.62,  293.66
201604,   24.50,  261.88,  296.78
201604,   24.50,  263.12,  296.54
201604,   25.50,  260.62,  295.44
201604,   25.50,  261.88,  296.74
201604,   25.50,  263.12,  296.11
201604,   26.50,  260.62,  296.40
201604,   26.50,  261.88,  295.85
201604,   26.50,  263.12,  295.52
201604,   27.50,  260.62,  295.60
201604,   27.50,  261.88,  294.63
201604,   27.50,  263.12,  294.67
201605,   24.50,  260.62,  297.67
201605,   24.50,  261.88,  300.98
201605,   24.50,  263.12,  299.63
201605,   25.50,  260.62,  300.66
201605,   25.50,  261.88,  301.38
201605,   25.50,  263.12,  299.25
201605,   26.50,  260.62,  302.11
201605,   26.50,  261.88,  300.76
201605,   26.50,  263.12,  298.95
201605,   27.50,  260.62,  301.54
201605,   27.50,  261.88,  300.07
201605,   27.50,  263.12,  298.59
201606,   24.50,  260.62,  299.35
201606,   24.50,  261.88,  303.05
201606,   24.50,  263.12,  301.93
201606,   25.50,  260.62,  302.87
201606,   25.50,  261.88,  303.75
201606,   25.50,  263.12,  301.67
201606,   26.50,  260.62,  304.67
201606,   26.50,  261.88,  303.28
201606,   26.50,  263.12,  301.49
201606,   27.50,  260.62,  303.95
201606,   27.50,  261.88,  302.40
201606,   27.50,  263.12,  301.31
201607,   24.50,  260.62,  299.75
201607,   24.50,  261.88,  302.68
201607,   24.50,  263.12,  302.27
201607,   25.50,  260.62,  303.87
201607,   25.50,  261.88,  303.73
201607,   25.50,  263.12,  302.15
201607,   26.50,  260.62,  306.00
201607,   26.50,  261.88,  304.16
201607,   26.50,  263.12,  302.30
201607,   27.50,  260.62,  306.38
201607,   27.50,  261.88,  304.38
201607,   27.50,  263.12,  302.51
201608,   24.50,  260.62,  299.72
201608,   24.50,  261.88,  302.89
201608,   24.50,  263.12,  302.68
201608,   25.50,  260.62,  303.87
201608,   25.50,  261.88,  304.06
201608,   25.50,  263.12,  302.68
201608,   26.50,  260.62,  305.97
201608,   26.50,  261.88,  304.16
201608,   26.50,  263.12,  302.72
201608,   27.50,  260.62,  306.22
201608,   27.50,  261.88,  304.40
201608,   27.50,  263.12,  302.90
201609,   24.50,  260.62,  295.44
201609,   24.50,  261.88,  300.23
201609,   24.50,  263.12,  301.31
201609,   25.50,  260.62,  298.60
201609,   25.50,  261.88,  301.23
201609,   25.50,  263.12,  301.34
201609,   26.50,  260.62,  300.66
201609,   26.50,  261.88,  301.00
201609,   26.50,  263.12,  301.19
201609,   27.50,  260.62,  301.30
201609,   27.50,  261.88,  301.13
201609,   27.50,  263.12,  301.04
201610,   24.50,  260.62,  293.68
201610,   24.50,  261.88,  297.38
201610,   24.50,  263.12,  299.38
201610,   25.50,  260.62,  295.56
201610,   25.50,  261.88,  297.72
201610,   25.50,  263.12,  299.09
201610,   26.50,  260.62,  296.57
201610,   26.50,  261.88,  297.32
201610,   26.50,  263.12,  298.66
201610,   27.50,  260.62,  296.12
201610,   27.50,  261.88,  296.66
201610,   27.50,  263.12,  297.84
201611,   24.50,  260.62,  286.23
201611,   24.50,  261.88,  289.74
201611,   24.50,  263.12,  293.93
201611,   25.50,  260.62,  286.88
201611,   25.50,  261.88,  289.41
201611,   25.50,  263.12,  293.01
201611,   26.50,  260.62,  287.17
201611,   26.50,  261.88,  288.65
201611,   26.50,  263.12,  291.92
201611,   27.50,  260.62,  286.20
201611,   27.50,  261.88,  287.15
201611,   27.50,  263.12,  289.94
201612,   24.50,  260.62,  283.89
201612,   24.50,  261.88,  286.92
201612,   24.50,  263.12,  291.59
201612,   25.50,  260.62,  283.51
201612,   25.50,  261.88,  285.92
201612,   25.50,  263.12,  290.24
201612,   26.50,  260.62,  283.46
201612,   26.50,  261.88,  284.89
201612,   26.50,  263.12,  289.01
201612,   27.50,  260.62,  282.91
201612,   27.50,  261.88,  283.57
201612,   27.50,  263.12,  286.83
201701,   24.50,  260.62,  281.29
201701,   24.50,  261.88,  285.07
201701,   24.50,  263.12,  289.88
201701,   25.50,  260.62,  281.91
201701,   25.50,  261.88,  284.14
201701,   25.50,  263.12,  288.43
201701,   26.50,  260.62,  282.18
201701,   26.50,  261.88,  283.09
201701,   26.50,  263.12,  287.22
201701,   27.50,  260.62,  281.56
201701,   27.50,  261.88,  281.98
201701,   27.50,  263.12,  284.97
201702,   24.50,  260.62,  285.50
201702,   24.50,  261.88,  289.86
201702,   24.50,  263.12,  292.46
201702,   25.50,  260.62,  287.11
201702,   25.50,  261.88,  289.42
201702,   25.50,  263.12,  291.63
201702,   26.50,  260.62,  287.95
201702,   26.50,  261.88,  288.61
201702,   26.50,  263.12,  290.77
201702,   27.50,  260.62,  287.32
201702,   27.50,  261.88,  287.72
201702,   27.50,  263.12,  289.60
201703,   24.50,  260.62,  290.01
201703,   24.50,  261.88,  293.68
201703,   24.50,  263.12,  295.08
201703,   25.50,  260.62,  291.89
201703,   25.50,  261.88,  294.03
201703,   25.50,  263.12,  294.76
201703,   26.50,  260.62,  293.02
201703,   26.50,  261.88,  293.31
201703,   26.50,  263.12,  294.21
201703,   27.50,  260.62,  292.73
201703,   27.50,  261.88,  292.49
201703,   27.50,  263.12,  293.39
201704,   24.50,  260.62,  295.35
201704,   24.50,  261.88,  299.20
201704,   24.50,  263.12,  297.88
201704,   25.50,  260.62,  297.70
201704,   25.50,  261.88,  299.28
201704,   25.50,  263.12,  297.61
201704,   26.50,  260.62,  298.92
201704,   26.50,  261.88,  298.11
201704,   26.50,  263.12,  297.13
201704,   27.50,  260.62,  298.05
201704,   27.50,  261.88,  296.99
201704,   27.50,  263.12,  296.38
201705,   24.50,  260.62,  296.23
201705,   24.50,  261.88,  299.57
201705,   24.50,  263.12,  298.67
201705,   25.50,  260.62,  299.04
201705,   25.50,  261.88,  299.92
201705,   25.50,  263.12,  298.45
201705,   26.50,  260.62,  300.18
201705,   26.50,  261.88,  299.21
201705,   26.50,  263.12,  298.19
201705,   27.50,  260.62,  299.48
201705,   27.50,  261.88,  298.48
201705,   27.50,  263.12,  297.80
201706,   24.50,  260.62,  299.56
201706,   24.50,  261.88,  302.94
201706,   24.50,  263.12,  301.47
201706,   25.50,  260.62,  303.03
201706,   25.50,  261.88,  303.65
201706,   25.50,  263.12,  301.26
201706,   26.50,  260.62,  304.44
201706,   26.50,  261.88,  303.07
201706,   26.50,  263.12,  301.10
201706,   27.50,  260.62,  304.46
201706,   27.50,  261.88,  302.74
201706,   27.50,  263.12,  301.03
201707,   24.50,  260.62,  301.29
201707,   24.50,  261.88,  303.98
201707,   24.50,  263.12,  302.31
201707,   25.50,  260.62,  304.54
201707,   25.50,  261.88,  304.50
201707,   25.50,  263.12,  302.18
201707,   26.50,  260.62,  305.88
201707,   26.50,  261.88,  304.19
201707,   26.50,  263.12,  302.10
201707,   27.50,  260.62,  306.07
201707,   27.50,  261.88,  304.12
201707,   27.50,  263.12,  302.19
201708,   24.50,  260.62,  302.51
201708,   24.50,  261.88,  305.05
201708,   24.50,  263.12,  303.28
201708,   25.50,  260.62,  305.58
201708,   25.50,  261.88,  305.49
201708,   25.50,  263.12,  303.09
201708,   26.50,  260.62,  307.06
201708,   26.50,  261.88,  305.19
201708,   26.50,  263.12,  303.07
201708,   27.50,  260.62,  307.31
201708,   27.50,  261.88,  305.39
201708,   27.50,  263.12,  303.26
201709,   24.50,  260.62,  295.81
201709,   24.50,  261.88,  300.20
201709,   24.50,  263.12,  301.72
201709,   25.50,  260.62,  298.29
201709,   25.50,  261.88,  300.50
201709,   25.50,  263.12,  301.52
201709,   26.50,  260.62,  299.59
201709,   26.50,  261.88,  300.25
201709,   26.50,  263.12,  301.27
201709,   27.50,  260.62,  299.39
201709,   27.50,  261.88,  299.97
201709,   27.50,  263.12,  300.99
201710,   24.50,  260.62,  291.55
201710,   24.50,  261.88,  295.99
201710,   24.50,  263.12,  298.14
201710,   25.50,  260.62,  294.27
201710,   25.50,  261.88,  296.72
201710,   25.50,  263.12,  297.77
201710,   26.50,  260.62,  295.92
201710,   26.50,  261.88,  296.45
201710,   26.50,  263.12,  297.39
201710,   27.50,  260.62,  295.53
201710,   27.50,  261.88,  295.71
201710,   27.50,  263.12,  296.68
201711,   24.50,  260.62,  289.36
201711,   24.50,  261.88,  292.23
201711,   24.50,  263.12,  295.34
201711,   25.50,  260.62,  289.71
201711,   25.50,  261.88,  291.86
201711,   25.50,  263.12,  294.74
201711,   26.50,  260.62,  289.50
201711,   26.50,  261.88,  290.70
201711,   26.50,  263.12,  293.76
201711,   27.50,  260.62,  288.69
201711,   27.50,  261.88,  289.34
201711,   27.50,  263.12,  292.18
201712,   24.50,  260.62,  285.86
201712,   24.50,  261.88,  289.59
201712,   24.50,  263.12,  293.26
201712,   25.50,  260.62,  286.57
201712,   25.50,  261.88,  288.87
201712,   25.50,  263.12,  292.30
201712,   26.50,  260.62,  286.60
201712,   26.50,  261.88,  287.78
201712,   26.50,  263.12,  291.29
201712,   27.50,  260.62,  285.85
201712,   27.50,  261.88,  286.61
201712,   27.50,  263.12,  289.74
201801,   24.50,  260.62,  286.64
201801,   24.50,  261.88,  290.06
201801,   24.50,  263.12,  293.28
201801,   25.50,  260.62,  287.73
201801,   25.50,  261.88,  289.51
201801,   25.50,  263.12,  292.54
201801,   26.50,  260.62,  287.91
201801,   26.50,  261.88,  288.37
201801,   26.50,  263.12,  291.54
201801,   27.50,  260.62,  287.31
201801,   27.50,  261.88,  287.33
201801,   27.50,  263.12,  290.07
201802,   24.50,  260.62,  287.12
201802,   24.50,  261.88,  290.47
201802,   24.50,  263.12,  293.42
201802,   25.50,  260.62,  287.17
201802,   25.50,  261.88,  289.55
201802,   25.50,  263.12,  292.39
201802,   26.50,  260.62,  286.79
201802,   26.50,  261.88,  287.89
201802,   26.50,  263.12,  291.02
201802,   27.50,  260.62,  285.28
201802,   27.50,  261.88,  285.56
201802,   27.50,  263.12,  288.52
201803,   24.50,  260.62,  289.91
201803,   24.50,  261.88,  293.82
201803,   24.50,  263.12,  294.98
201803,   25.50,  260.62,  291.13
201803,   25.50,  261.88,  293.32
201803,   25.50,  263.12,  294.20
201803,   26.50,  260.62,  291.59
201803,   26.50,  261.88,  291.99
201803,   26.50,  263.12,  293.24
201803,   27.50,  260.62,  290.54
201803,   27.50,  261.88,  290.44
201803,   27.50,  263.12,  291.85
201804,   24.50,  260.62,  295.13
201804,   24.50,  261.88,  298.39
201804,   24.50,  263.12,  297.39
201804,   25.50,  260.62,  296.96
201804,   25.50,  261.88,  298.42
201804,   25.50,  263.12,  296.97
201804,   26.50,  260.62,  297.61
201804,   26.50,  261.88,  297.26
201804,   26.50,  263.12,  296.37
201804,   27.50,  260.62,  296.97
201804,   27.50,  261.88,  296.24
201804,   27.50,  263.12,  295.50
201805,   24.50,  260.62,  299.91
201805,   24.50,  261.88,  302.33
201805,   24.50,  263.12,  300.17
201805,   25.50,  260.62,  301.63
201805,   25.50,  261.88,  302.34
201805,   25.50,  263.12,  299.82
201805,   26.50,  260.62,  302.26
201805,   26.50,  261.88,  301.47
201805,   26.50,  263.12,  299.44
201805,   27.50,  260.62,  301.86
201805,   27.50,  261.88,  300.50
201805,   27.50,  263.12,  298.90
201806,   24.50,  260.62,  300.65
201806,   24.50,  261.88,  303.67
201806,   24.50,  263.12,  302.22
201806,   25.50,  260.62,  303.36
201806,   25.50,  261.88,  303.99
201806,   25.50,  263.12,  301.96
201806,   26.50,  260.62,  304.68
201806,   26.50,  261.88,  303.45
201806,   26.50,  263.12,  301.77
201806,   27.50,  260.62,  304.59
201806,   27.50,  261.88,  303.20
201806,   27.50,  263.12,  301.68
201807,   24.50,  260.62,  299.43
201807,   24.50,  261.88,  302.79
201807,   24.50,  263.12,  302.28
201807,   25.50,  260.62,  303.28
201807,   25.50,  261.88,  303.87
201807,   25.50,  263.12,  302.31
201807,   26.50,  260.62,  305.29
201807,   26.50,  261.88,  303.87
201807,   26.50,  263.12,  302.37
201807,   27.50,  260.62,  305.64
201807,   27.50,  261.88,  304.11
201807,   27.50,  263.12,  302.61
201808,   24.50,  260.62,  297.63
201808,   24.50,  261.88,  301.41
201808,   24.50,  263.12,  302.25
201808,   25.50,  260.62,  300.37
201808,   25.50,  261.88,  302.03
201808,   25.50,  263.12,  302.13
201808,   26.50,  260.62,  302.27
201808,   26.50,  261.88,  302.08
201808,   26.50,  263.12,  302.15
201808,   27.50,  260.62,  302.42
201808,   27.50,  261.88,  302.14
201808,   27.50,  263.12,  302.19
201809,   24.50,  260.62,  298.64
201809,   24.50,  261.88,  302.54
201809,   24.50,  263.12,  302.69
201809,   25.50,  260.62,  301.81
201809,   25.50,  261.88,  303.24
201809,   25.50,  263.12,  302.53
201809,   26.50,  260.62,  302.92
201809,   26.50,  261.88,  302.74
201809,   26.50,  263.12,  302.40
201809,   27.50,  260.62,  302.30
201809,   27.50,  261.88,  302.16
201809,   27.50,  263.12,  302.10
201810,   24.50,  260.62,  292.99
201810,   24.50,  261.88,  298.18
201810,   24.50,  263.12,  299.08
201810,   25.50,  260.62,  295.45
201810,   25.50,  261.88,  298.10
201810,   25.50,  263.12,  298.60
201810,   26.50,  260.62,  297.05
201810,   26.50,  261.88,  297.42
201810,   26.50,  263.12,  298.12
201810,   27.50,  260.62,  296.79
201810,   27.50,  261.88,  296.81
201810,   27.50,  263.12,  297.38
201811,   24.50,  260.62,  289.75
201811,   24.50,  261.88,  293.80
201811,   24.50,  263.12,  296.46
201811,   25.50,  260.62,  291.06
201811,   25.50,  261.88,  293.58
201811,   25.50,  263.12,  295.90
201811,   26.50,  260.62,  291.56
201811,   26.50,  261.88,  292.64
201811,   26.50,  263.12,  295.15
201811,   27.50,  260.62,  291.10
201811,   27.50,  261.88,  291.75
201811,   27.50,  263.12,  294.04
201812,   24.50,  260.62,  287.43
201812,   24.50,  261.88,  291.38
201812,   24.50,  263.12,  295.01
201812,   25.50,  260.62,  287.92
201812,   25.50,  261.88,  290.41
201812,   25.50,  263.12,  293.91
201812,   26.50,  260.62,  287.68
201812,   26.50,  261.88,  289.10
201812,   26.50,  263.12,  292.76
201812,   27.50,  260.62,  286.59
201812,   27.50,  261.88,  287.67
201812,   27.50,  263.12,  291.10
201901,   24.50,  260.62,  288.58
201901,   24.50,  261.88,  292.76
201901,   24.50,  263.12,  294.85
201901,   25.50,  260.62,  288.61
201901,   25.50,  261.88,  291.26
201901,   25.50,  263.12,  293.72
201901,   26.50,  260.62,  288.38
201901,   26.50,  261.88,  289.37
201901,   26.50,  263.12,  292.26
201901,   27.50,  260.62,  286.93
201901,   27.50,  261.88,  287.35
201901,   27.50,  263.12,  290.20
201902,   24.50,  260.62,  286.62
201902,   24.50,  261.88,  290.65
201902,   24.50,  263.12,  293.21
201902,   25.50,  260.62,  286.45
201902,   25.50,  261.88,  289.00
201902,   25.50,  263.12,  291.99
201902,   26.50,  260.62,  286.57
201902,   26.50,  261.88,  287.30
201902,   26.50,  263.12,  290.65
201902,   27.50,  260.62,  285.63
201902,   27.50,  261.88,  285.89
201902,   27.50,  263.12,  288.76
201903,   24.50,  260.62,  290.53
201903,   24.50,  261.88,  294.00
201903,   24.50,  263.12,  294.33
201903,   25.50,  260.62,  291.02
201903,   25.50,  261.88,  293.02
201903,   25.50,  263.12,  293.41
201903,   26.50,  260.62,  291.34
201903,   26.50,  261.88,  291.35
201903,   26.50,  263.12,  292.27
201903,   27.50,  260.62,  290.74
201903,   27.50,  261.88,  290.22
201903,   27.50,  263.12,  290.90
201904,   24.50,  260.62,  295.17
201904,   24.50,  261.88,  297.86
201904,   24.50,  263.12,  296.29
201904,   25.50,  260.62,  296.40
201904,   25.50,  261.88,  297.19
201904,   25.50,  263.12,  295.69
201904,   26.50,  260.62,  296.65
201904,   26.50,  261.88,  295.61
201904,   26.50,  263.12,  294.84
201904,   27.50,  260.62,  296.08
201904,   27.50,  261.88,  294.87
201904,   27.50,  263.12,  294.06
201905,   24.50,  260.62,  295.29
201905,   24.50,  261.88,  298.83
201905,   24.50,  263.12,  298.34
201905,   25.50,  260.62,  298.07
201905,   25.50,  261.88,  299.28
201905,   25.50,  263.12,  297.95
201905,   26.50,  260.62,  299.37
201905,   26.50,  261.88,  298.68
201905,   26.50,  263.12,  297.50
201905,   27.50,  260.62,  299.51
201905,   27.50,  261.88,  298.43
201905,   27.50,  263.12,  297.08
201906,   24.50,  260.62,  298.54
201906,   24.50,  261.88,  301.86
201906,   24.50,  263.12,  301.36
201906,   25.50,  260.62,  301.67
201906,   25.50,  261.88,  302.53
201906,   25.50,  263.12,  301.19
201906,   26.50,  260.62,  303.58
201906,   26.50,  261.88,  302.44
201906,   26.50,  263.12,  301.12
201906,   27.50,  260.62,  303.88
201906,   27.50,  261.88,  302.27
201906,   27.50,  263.12,  301.01
201907,   24.50,  260.62,  299.08
201907,   24.50,  261.88,  302.51
201907,   24.50,  263.12,  302.34
201907,   25.50,  260.62,  302.37
201907,   25.50,  261.88,  303.15
201907,   25.50,  263.12,  302.11
201907,   26.50,  260.62,  304.12
201907,   26.50,  261.88,  302.99
201907,   26.50,  263.12,  302.02
201907,   27.50,  260.62,  303.54
201907,   27.50,  261.88,  302.70
201907,   27.50,  263.12,  302.04
201908,   24.50,  260.62,  300.24
201908,   24.50,  261.88,  303.33
201908,   24.50,  263.12,  302.64
201908,   25.50,  260.62,  303.82
201908,   25.50,  261.88,  304.29
201908,   25.50,  263.12,  302.67
201908,   26.50,  260.62,  305.79
201908,   26.50,  261.88,  304.05
201908,   26.50,  263.12,  302.69
201908,   27.50,  260.62,  305.90
201908,   27.50,  261.88,  304.10
201908,   27.50,  263.12,  302.82
201909,   24.50,  260.62,  296.05
201909,   24.50,  261.88,  300.72
201909,   24.50,  263.12,  301.92
201909,   25.50,  260.62,  298.88
201909,   25.50,  261.88,  301.31
201909,   25.50,  263.12,  301.95
201909,   26.50,  260.62,  301.04
201909,   26.50,  261.88,  301.67
201909,   26.50,  263.12,  301.97
201909,   27.50,  260.62,  302.06
201909,   27.50,  261.88,  301.75
201909,   27.50,  263.12,  302.05
201910,   24.50,  260.62,  292.54
201910,   24.50,  261.88,  298.04
201910,   24.50,  263.12,  298.93
201910,   25.50,  260.62,  295.62
201910,   25.50,  261.88,  298.49
201910,   25.50,  263.12,  298.87
201910,   26.50,  260.62,  297.95
201910,   26.50,  261.88,  298.15
201910,   26.50,  263.12,  298.67
201910,   27.50,  260.62,  298.45
201910,   27.50,  261.88,  298.12
201910,   27.50,  263.12,  298.36
201911,   24.50,  260.62,  290.86
201911,   24.50,  261.88,  294.32
201911,   24.50,  263.12,  297.17
201911,   25.50,  260.62,  291.96
201911,   25.50,  261.88,  294.40
201911,   25.50,  263.12,  296.62
201911,   26.50,  260.62,  292.86
201911,   26.50,  261.88,  293.73
201911,   26.50,  263.12,  295.75
201911,   27.50,  260.62,  292.13
201911,   27.50,  261.88,  292.43
201911,   27.50,  263.12,  294.38
201912,   24.50,  260.62,  287.31
201912,   24.50,  261.88,  291.12
201912,   24.50,  263.12,  294.29
201912,   25.50,  260.62,  287.63
201912,   25.50,  261.88,  290.63
201912,   25.50,  263.12,  293.49
201912,   26.50,  260.62,  287.42
201912,   26.50,  261.88,  289.13
201912,   26.50,  263.12,  292.40
201912,   27.50,  260.62,  286.20
201912,   27.50,  261.88,  287.32
201912,   27.50,  263.12,  290.67
202001,   24.50,  260.62,  284.68
202001,   24.50,  261.88,  287.20
202001,   24.50,  263.12,  291.67
202001,   25.50,  260.62,  283.81
202001,   25.50,  261.88,  286.08
202001,   25.50,  263.12,  290.20
202001,   26.50,  260.62,  282.93
202001,   26.50,  261.88,  284.56
202001,   26.50,  263.12,  288.64
202001,   27.50,  260.62,  281.61
202001,   27.50,  261.88,  282.58
202001,   27.50,  263.12,  286.13
202002,   24.50,  260.62,  284.68
202002,   24.50,  261.88,  288.81
202002,   24.50,  263.12,  292.00
202002,   25.50,  260.62,  285.57
202002,   25.50,  261.88,  288.16
202002,   25.50,  263.12,  291.10
202002,   26.50,  260.62,  286.15
202002,   26.50,  261.88,  286.98
202002,   26.50,  263.12,  289.95
202002,   27.50,  260.62,  285.33
202002,   27.50,  261.88,  285.69
202002,   27.50,  263.12,  288.26
202003,   24.50,  260.62,  290.78
202003,   24.50,  261.88,  294.59
202003,   24.50,  263.12,  295.56
202003,   25.50,  260.62,  293.01
202003,   25.50,  261.88,  294.97
202003,   25.50,  263.12,  295.23
202003,   26.50,  260.62,  294.45
202003,   26.50,  261.88,  294.51
202003,   26.50,  263.12,  294.65
202003,   27.50,  260.62,  294.25
202003,   27.50,  261.88,  293.77
202003,   27.50,  263.12,  293.86
202004,   24.50,  260.62,  291.60
202004,   24.50,  261.88,  294.67
202004,   24.50,  263.12,  295.73
202004,   25.50,  260.62,  293.30
202004,   25.50,  261.88,  295.21
202004,   25.50,  263.12,  295.21
202004,   26.50,  260.62,  294.53
202004,   26.50,  261.88,  294.58
202004,   26.50,  263.12,  294.44
202004,   27.50,  260.62,  294.27
202004,   27.50,  261.88,  293.58
202004,   27.50,  263.12,  293.45
202005,   24.50,  260.62,  300.39
202005,   24.50,  261.88,  302.48
202005,   24.50,  263.12,  300.02
202005,   25.50,  260.62,  303.00
202005,   25.50,  261.88,  302.66
202005,   25.50,  263.12,  299.69
202005,   26.50,  260.62,  303.88
