YYYYMM, LAT, LON, TAS
201509,   31.50,  241.88,  294.98
201509,   31.50,  243.13,  295.78
201509,   31.50,  244.38,  300.38
201509,   32.50,  241.88,  294.59
201509,   32.50,  243.13,  296.25
201509,   32.50,  244.38,  301.37
201509,   33.50,  241.88,  295.75
201509,   33.50,  243.13,  297.20
201509,   33.50,  244.38,  302.32
201510,   30.50,  241.88,  295.27
201510,   30.50,  243.13,  295.34
201510,   30.50,  244.38,  297.16
201510,   31.50,  241.88,  294.72
201510,   31.50,  243.13,  294.71
201510,   31.50,  244.38,  296.37
201510,   32.50,  241.88,  294.12
201510,   32.50,  243.13,  294.45
201510,   32.50,  244.38,  297.07
201510,   33.50,  241.88,  294.36
201510,   33.50,  243.13,  293.94
201510,   33.50,  244.38,  297.55
201511,   30.50,  241.88,  290.76
201511,   30.50,  243.13,  290.38
201511,   30.50,  244.38,  287.51
201511,   31.50,  241.88,  290.18
201511,   31.50,  243.13,  288.76
201511,   31.50,  244.38,  285.33
201511,   32.50,  241.88,  289.55
201511,   32.50,  243.13,  286.59
201511,   32.50,  244.38,  285.22
201511,   33.50,  241.88,  287.52
201511,   33.50,  243.13,  283.37
201511,   33.50,  244.38,  285.22
201512,   30.50,  241.88,  288.51
201512,   30.50,  243.13,  288.17
201512,   30.50,  244.38,  284.49
201512,   31.50,  241.88,  287.93
201512,   31.50,  243.13,  286.36
201512,   31.50,  244.38,  281.88
201512,   32.50,  241.88,  287.21
201512,   32.50,  243.13,  283.44
201512,   32.50,  244.38,  281.42
201512,   33.50,  241.88,  284.34
201512,   33.50,  243.13,  279.67
201512,   33.50,  244.38,  281.42
201601,   30.50,  241.88,  287.85
201601,   30.50,  243.13,  287.63
201601,   30.50,  244.38,  284.56
201601,   31.50,  241.88,  287.42
201601,   31.50,  243.13,  286.16
201601,   31.50,  244.38,  282.17
201601,   32.50,  241.88,  286.97
201601,   32.50,  243.13,  283.73
201601,   32.50,  244.38,  281.54
201601,   33.50,  241.88,  284.69
201601,   33.50,  243.13,  280.24
201601,   33.50,  244.38,  281.42
201602,   30.50,  241.88,  287.48
201602,   30.50,  243.13,  287.38
201602,   30.50,  244.38,  285.50
201602,   31.50,  241.88,  287.15
201602,   31.50,  243.13,  286.21
201602,   31.50,  244.38,  283.62
201602,   32.50,  241.88,  286.85
201602,   32.50,  243.13,  284.19
201602,   32.50,  244.38,  283.27
201602,   33.50,  241.88,  285.00
201602,   33.50,  243.13,  281.09
201602,   33.50,  244.38,  283.24
201603,   30.50,  241.88,  287.96
201603,   30.50,  243.13,  288.25
201603,   30.50,  244.38,  288.33
201603,   31.50,  241.88,  287.69
201603,   31.50,  243.13,  287.56
201603,   31.50,  244.38,  287.43
201603,   32.50,  241.88,  287.57
201603,   32.50,  243.13,  286.43
201603,   32.50,  244.38,  287.76
201603,   33.50,  241.88,  286.99
201603,   33.50,  243.13,  285.04
201603,   33.50,  244.38,  288.01
201604,   30.50,  241.88,  288.77
201604,   30.50,  243.13,  288.90
201604,   30.50,  244.38,  289.47
201604,   31.50,  241.88,  288.42
201604,   31.50,  243.13,  288.20
201604,   31.50,  244.38,  288.88
201604,   32.50,  241.88,  288.26
201604,   32.50,  243.13,  287.37
201604,   32.50,  244.38,  289.65
201604,   33.50,  241.88,  287.64
201604,   33.50,  243.13,  286.35
201604,   33.50,  244.38,  290.19
201605,   30.50,  241.88,  289.39
201605,   30.50,  243.13,  289.64
201605,   30.50,  244.38,  291.81
201605,   31.50,  241.88,  289.07
201605,   31.50,  243.13,  289.05
201605,   31.50,  244.38,  291.96
201605,   32.50,  241.88,  289.05
201605,   32.50,  243.13,  288.86
201605,   32.50,  244.38,  293.38
201605,   33.50,  241.88,  289.66
201605,   33.50,  243.13,  289.78
201605,   33.50,  244.38,  295.25
201606,   30.50,  241.88,  290.80
201606,   30.50,  243.13,  291.40
201606,   30.50,  244.38,  295.27
201606,   31.50,  241.88,  290.62
201606,   31.50,  243.13,  291.18
201606,   31.50,  244.38,  296.05
201606,   32.50,  241.88,  290.83
201606,   32.50,  243.13,  291.63
201606,   32.50,  244.38,  297.51
201606,   33.50,  241.88,  291.95
201606,   33.50,  243.13,  293.50
201606,   33.50,  244.38,  299.93
201607,   30.50,  241.88,  293.65
201607,   30.50,  243.13,  294.85
201607,   30.50,  244.38,  301.09
201607,   31.50,  241.88,  293.55
201607,   31.50,  243.13,  295.16
201607,   31.50,  244.38,  302.39
201607,   32.50,  241.88,  293.69
201607,   32.50,  243.13,  296.48
201607,   32.50,  244.38,  304.16
201607,   33.50,  241.88,  296.45
201607,   33.50,  243.13,  300.00
201607,   33.50,  244.38,  306.57
201608,   30.50,  241.88,  295.15
201608,   30.50,  243.13,  296.11
201608,   30.50,  244.38,  301.41
201608,   31.50,  241.88,  294.61
201608,   31.50,  243.13,  296.10
201608,   31.50,  244.38,  302.45
201608,   32.50,  241.88,  294.33
201608,   32.50,  243.13,  296.89
201608,   32.50,  244.38,  304.12
201608,   33.50,  241.88,  296.05
201608,   33.50,  243.13,  299.28
201608,   33.50,  244.38,  306.05
201609,   30.50,  241.88,  296.35
201609,   30.50,  243.13,  297.11
201609,   30.50,  244.38,  299.81
201609,   31.50,  241.88,  296.01
201609,   31.50,  243.13,  297.14
201609,   31.50,  244.38,  300.01
201609,   32.50,  241.88,  295.96
201609,   32.50,  243.13,  297.93
201609,   32.50,  244.38,  301.50
201609,   33.50,  241.88,  297.50
201609,   33.50,  243.13,  298.19
201609,   33.50,  244.38,  302.26
201610,   30.50,  241.88,  293.54
201610,   30.50,  243.13,  293.86
201610,   30.50,  244.38,  292.80
201610,   31.50,  241.88,  293.16
201610,   31.50,  243.13,  292.97
201610,   31.50,  244.38,  290.86
201610,   32.50,  241.88,  292.92
201610,   32.50,  243.13,  291.08
201610,   32.50,  244.38,  290.58
201610,   33.50,  241.88,  291.53
201610,   33.50,  243.13,  287.80
201610,   33.50,  244.38,  290.46
201611,   30.50,  241.88,  289.89
201611,   30.50,  243.13,  289.79
201611,   30.50,  244.38,  286.71
201611,   31.50,  241.88,  289.46
201611,   31.50,  243.13,  288.24
201611,   31.50,  244.38,  283.99
201611,   32.50,  241.88,  289.00
201611,   32.50,  243.13,  285.46
201611,   32.50,  244.38,  283.30
201611,   33.50,  241.88,  286.64
201611,   33.50,  243.13,  281.51
201611,   33.50,  244.38,  283.30
201612,   30.50,  241.88,  288.23
201612,   30.50,  243.13,  288.00
201612,   30.50,  244.38,  283.42
201612,   31.50,  241.88,  287.91
201612,   31.50,  243.13,  286.23
201612,   31.50,  244.38,  280.58
201612,   32.50,  241.88,  287.47
201612,   32.50,  243.13,  283.28
201612,   32.50,  244.38,  280.02
201612,   33.50,  241.88,  284.82
201612,   33.50,  243.13,  278.92
201612,   33.50,  244.38,  280.41
201701,   30.50,  241.88,  287.83
201701,   30.50,  243.13,  287.74
201701,   30.50,  244.38,  283.80
201701,   31.50,  241.88,  287.42
201701,   31.50,  243.13,  286.01
201701,   31.50,  244.38,  281.24
201701,   32.50,  241.88,  287.09
201701,   32.50,  243.13,  283.46
201701,   32.50,  244.38,  280.83
201701,   33.50,  241.88,  284.93
201701,   33.50,  243.13,  279.79
201701,   33.50,  244.38,  281.22
201702,   30.50,  241.88,  288.60
201702,   30.50,  243.13,  289.15
201702,   30.50,  244.38,  287.71
201702,   31.50,  241.88,  288.40
201702,   31.50,  243.13,  288.26
201702,   31.50,  244.38,  286.05
201702,   32.50,  241.88,  288.43
201702,   32.50,  243.13,  286.66
201702,   32.50,  244.38,  286.12
201702,   33.50,  241.88,  287.47
201702,   33.50,  243.13,  283.99
201702,   33.50,  244.38,  286.06
201703,   30.50,  241.88,  287.69
201703,   30.50,  243.13,  287.77
201703,   30.50,  244.38,  286.41
201703,   31.50,  241.88,  287.42
201703,   31.50,  243.13,  286.74
201703,   31.50,  244.38,  285.07
201703,   32.50,  241.88,  287.25
201703,   32.50,  243.13,  285.11
201703,   32.50,  244.38,  285.52
201703,   33.50,  241.88,  285.94
201703,   33.50,  243.13,  283.00
201703,   33.50,  244.38,  286.01
201704,   30.50,  241.88,  288.80
201704,   30.50,  243.13,  288.84
201704,   30.50,  244.38,  289.09
201704,   31.50,  241.88,  288.40
201704,   31.50,  243.13,  287.85
201704,   31.50,  244.38,  288.19
201704,   32.50,  241.88,  288.13
201704,   32.50,  243.13,  286.74
201704,   32.50,  244.38,  288.95
201704,   33.50,  241.88,  287.43
201704,   33.50,  243.13,  285.65
201704,   33.50,  244.38,  289.75
201705,   30.50,  241.88,  290.98
201705,   30.50,  243.13,  291.57
201705,   30.50,  244.38,  293.32
201705,   31.50,  241.88,  290.89
201705,   31.50,  243.13,  291.25
201705,   31.50,  244.38,  293.49
201705,   32.50,  241.88,  290.99
201705,   32.50,  243.13,  291.07
201705,   32.50,  244.38,  294.78
201705,   33.50,  241.88,  291.55
201705,   33.50,  243.13,  291.23
201705,   33.50,  244.38,  296.13
201706,   30.50,  241.88,  292.49
201706,   30.50,  243.13,  293.37
201706,   30.50,  244.38,  298.08
201706,   31.50,  241.88,  292.43
201706,   31.50,  243.13,  293.35
201706,   31.50,  244.38,  298.59
201706,   32.50,  241.88,  292.61
201706,   32.50,  243.13,  294.03
201706,   32.50,  244.38,  300.00
201706,   33.50,  241.88,  294.85
201706,   33.50,  243.13,  296.45
201706,   33.50,  244.38,  302.19
201707,   30.50,  241.88,  295.38
201707,   30.50,  243.13,  296.62
201707,   30.50,  244.38,  301.87
201707,   31.50,  241.88,  295.18
201707,   31.50,  243.13,  296.86
201707,   31.50,  244.38,  303.43
201707,   32.50,  241.88,  295.33
201707,   32.50,  243.13,  298.18
201707,   32.50,  244.38,  305.31
201707,   33.50,  241.88,  298.20
201707,   33.50,  243.13,  300.79
201707,   33.50,  244.38,  307.16
201708,   30.50,  241.88,  295.98
201708,   30.50,  243.13,  296.92
201708,   30.50,  244.38,  301.38
201708,   31.50,  241.88,  295.72
201708,   31.50,  243.13,  296.94
201708,   31.50,  244.38,  302.10
201708,   32.50,  241.88,  295.67
201708,   32.50,  243.13,  297.89
201708,   32.50,  244.38,  303.97
201708,   33.50,  241.88,  297.38
201708,   33.50,  243.13,  299.99
201708,   33.50,  244.38,  305.97
201709,   30.50,  241.88,  295.59
201709,   30.50,  243.13,  296.60
201709,   30.50,  244.38,  300.46
201709,   31.50,  241.88,  295.45
201709,   31.50,  243.13,  296.37
201709,   31.50,  244.38,  300.54
201709,   32.50,  241.88,  295.51
201709,   32.50,  243.13,  296.57
201709,   32.50,  244.38,  301.81
201709,   33.50,  241.88,  296.34
201709,   33.50,  243.13,  297.69
201709,   33.50,  244.38,  303.13
201710,   30.50,  241.88,  296.75
201710,   30.50,  243.13,  297.42
201710,   30.50,  244.38,  298.18
201710,   31.50,  241.88,  296.52
201710,   31.50,  243.13,  296.82
201710,   31.50,  244.38,  296.50
201710,   32.50,  241.88,  296.42
201710,   32.50,  243.13,  295.91
201710,   32.50,  244.38,  296.77
201710,   33.50,  241.88,  296.15
201710,   33.50,  243.13,  294.10
201710,   33.50,  244.38,  296.84
201711,   30.50,  241.88,  292.41
201711,   30.50,  243.13,  292.34
201711,   30.50,  244.38,  289.40
201711,   31.50,  241.88,  291.89
201711,   31.50,  243.13,  290.52
201711,   31.50,  244.38,  286.44
201711,   32.50,  241.88,  291.41
201711,   32.50,  243.13,  287.97
201711,   32.50,  244.38,  286.00
201711,   33.50,  241.88,  289.17
201711,   33.50,  243.13,  284.24
201711,   33.50,  244.38,  285.88
201712,   30.50,  241.88,  289.96
201712,   30.50,  243.13,  289.80
201712,   30.50,  244.38,  286.42
201712,   31.50,  241.88,  289.42
201712,   31.50,  243.13,  288.00
201712,   31.50,  244.38,  283.60
201712,   32.50,  241.88,  288.97
201712,   32.50,  243.13,  285.46
201712,   32.50,  244.38,  283.04
201712,   33.50,  241.88,  286.79
201712,   33.50,  243.13,  282.08
201712,   33.50,  244.38,  283.12
201801,   30.50,  241.88,  288.17
201801,   30.50,  243.13,  287.86
201801,   30.50,  244.38,  284.29
201801,   31.50,  241.88,  287.66
201801,   31.50,  243.13,  286.10
201801,   31.50,  244.38,  281.71
201801,   32.50,  241.88,  287.19
201801,   32.50,  243.13,  283.42
201801,   32.50,  244.38,  281.23
201801,   33.50,  241.88,  284.66
201801,   33.50,  243.13,  279.75
201801,   33.50,  244.38,  281.21
201802,   30.50,  241.88,  288.65
201802,   30.50,  243.13,  288.52
201802,   30.50,  244.38,  285.94
201802,   31.50,  241.88,  288.09
201802,   31.50,  243.13,  287.03
201802,   31.50,  244.38,  283.63
201802,   32.50,  241.88,  287.61
201802,   32.50,  243.13,  284.73
201802,   32.50,  244.38,  283.27
201802,   33.50,  241.88,  285.45
201802,   33.50,  243.13,  281.36
201802,   33.50,  244.38,  283.04
201803,   30.50,  241.88,  287.90
201803,   30.50,  243.13,  287.46
201803,   30.50,  244.38,  284.70
201803,   31.50,  241.88,  287.41
201803,   31.50,  243.13,  286.05
201803,   31.50,  244.38,  282.94
201803,   32.50,  241.88,  287.02
201803,   32.50,  243.13,  284.06
201803,   32.50,  244.38,  283.26
201803,   33.50,  241.88,  285.09
201803,   33.50,  243.13,  281.27
201803,   33.50,  244.38,  283.30
201804,   30.50,  241.88,  288.11
201804,   30.50,  243.13,  288.11
201804,   30.50,  244.38,  287.77
201804,   31.50,  241.88,  287.82
201804,   31.50,  243.13,  287.12
201804,   31.50,  244.38,  286.82
201804,   32.50,  241.88,  287.60
201804,   32.50,  243.13,  285.68
201804,   32.50,  244.38,  287.38
201804,   33.50,  241.88,  286.54
201804,   33.50,  243.13,  284.23
201804,   33.50,  244.38,  287.79
201805,   30.50,  241.88,  291.11
201805,   30.50,  243.13,  291.41
201805,   30.50,  244.38,  293.04
201805,   31.50,  241.88,  290.97
201805,   31.50,  243.13,  291.02
201805,   31.50,  244.38,  293.59
201805,   32.50,  241.88,  291.04
201805,   32.50,  243.13,  290.74
201805,   32.50,  244.38,  294.77
201805,   33.50,  241.88,  291.71
201805,   33.50,  243.13,  291.48
201805,   33.50,  244.38,  296.23
201806,   30.50,  241.88,  292.08
201806,   30.50,  243.13,  292.62
201806,   30.50,  244.38,  295.96
201806,   31.50,  241.88,  291.89
201806,   31.50,  243.13,  292.37
201806,   31.50,  244.38,  297.24
201806,   32.50,  241.88,  292.05
201806,   32.50,  243.13,  292.26
201806,   32.50,  244.38,  298.73
201806,   33.50,  241.88,  293.11
201806,   33.50,  243.13,  294.79
201806,   33.50,  244.38,  301.04
201807,   30.50,  241.88,  294.39
201807,   30.50,  243.13,  295.19
201807,   30.50,  244.38,  300.39
201807,   31.50,  241.88,  294.21
201807,   31.50,  243.13,  295.19
201807,   31.50,  244.38,  301.37
201807,   32.50,  241.88,  294.30
201807,   32.50,  243.13,  295.67
201807,   32.50,  244.38,  302.51
201807,   33.50,  241.88,  296.02
201807,   33.50,  243.13,  297.87
201807,   33.50,  244.38,  304.54
201808,   30.50,  241.88,  296.04
201808,   30.50,  243.13,  296.49
201808,   30.50,  244.38,  301.49
201808,   31.50,  241.88,  295.61
201808,   31.50,  243.13,  296.31
201808,   31.50,  244.38,  302.35
201808,   32.50,  241.88,  295.35
201808,   32.50,  243.13,  297.22
201808,   32.50,  244.38,  304.05
201808,   33.50,  241.88,  297.43
201808,   33.50,  243.13,  299.84
201808,   33.50,  244.38,  306.05
201809,   30.50,  241.88,  296.23
201809,   30.50,  243.13,  296.28
201809,   30.50,  244.38,  298.73
201809,   31.50,  241.88,  295.70
201809,   31.50,  243.13,  295.82
201809,   31.50,  244.38,  299.03
201809,   32.50,  241.88,  295.24
201809,   32.50,  243.13,  296.11
201809,   32.50,  244.38,  300.43
201809,   33.50,  241.88,  296.26
201809,   33.50,  243.13,  297.03
201809,   33.50,  244.38,  301.69
201810,   30.50,  241.88,  295.48
201810,   30.50,  243.13,  295.89
201810,   30.50,  244.38,  296.03
201810,   31.50,  241.88,  295.08
201810,   31.50,  243.13,  295.22
201810,   31.50,  244.38,  295.16
201810,   32.50,  241.88,  294.72
201810,   32.50,  243.13,  294.62
201810,   32.50,  244.38,  295.61
201810,   33.50,  241.88,  294.66
201810,   33.50,  243.13,  292.77
201810,   33.50,  244.38,  295.29
201811,   30.50,  241.88,  292.22
201811,   30.50,  243.13,  292.19
201811,   30.50,  244.38,  288.90
201811,   31.50,  241.88,  291.71
201811,   31.50,  243.13,  290.33
201811,   31.50,  244.38,  285.99
201811,   32.50,  241.88,  291.13
201811,   32.50,  243.13,  287.27
201811,   32.50,  244.38,  285.04
201811,   33.50,  241.88,  288.64
201811,   33.50,  243.13,  283.41
201811,   33.50,  244.38,  285.06
201812,   30.50,  241.88,  288.44
201812,   30.50,  243.13,  288.14
201812,   30.50,  244.38,  283.79
201812,   31.50,  241.88,  287.82
201812,   31.50,  243.13,  286.06
201812,   31.50,  244.38,  280.92
201812,   32.50,  241.88,  287.20
201812,   32.50,  243.13,  282.79
201812,   32.50,  244.38,  279.99
201812,   33.50,  241.88,  284.13
201812,   33.50,  243.13,  278.16
201812,   33.50,  244.38,  279.43
201901,   30.50,  241.88,  289.01
201901,   30.50,  243.13,  288.54
201901,   30.50,  244.38,  285.12
201901,   31.50,  241.88,  288.36
201901,   31.50,  243.13,  286.91
201901,   31.50,  244.38,  283.13
201901,   32.50,  241.88,  287.83
201901,   32.50,  243.13,  284.60
201901,   32.50,  244.38,  282.99
201901,   33.50,  241.88,  285.44
201901,   33.50,  243.13,  281.22
201901,   33.50,  244.38,  282.47
201902,   30.50,  241.88,  287.68
201902,   30.50,  243.13,  287.18
201902,   30.50,  244.38,  283.86
201902,   31.50,  241.88,  287.13
201902,   31.50,  243.13,  285.48
201902,   31.50,  244.38,  281.73
201902,   32.50,  241.88,  286.63
201902,   32.50,  243.13,  283.03
201902,   32.50,  244.38,  281.54
201902,   33.50,  241.88,  284.14
201902,   33.50,  243.13,  279.47
201902,   33.50,  244.38,  281.24
201903,   30.50,  241.88,  288.30
201903,   30.50,  243.13,  288.13
201903,   30.50,  244.38,  286.54
201903,   31.50,  241.88,  287.90
201903,   31.50,  243.13,  287.01
201903,   31.50,  244.38,  285.16
201903,   32.50,  241.88,  287.61
201903,   32.50,  243.13,  285.16
201903,   32.50,  244.38,  285.15
201903,   33.50,  241.88,  285.87
201903,   33.50,  243.13,  282.38
201903,   33.50,  244.38,  284.89
201904,   30.50,  241.88,  290.07
201904,   30.50,  243.13,  290.68
201904,   30.50,  244.38,  291.94
201904,   31.50,  241.88,  289.77
201904,   31.50,  243.13,  290.17
201904,   31.50,  244.38,  291.26
201904,   32.50,  241.88,  289.84
201904,   32.50,  243.13,  289.43
201904,   32.50,  244.38,  291.68
201904,   33.50,  241.88,  289.71
201904,   33.50,  243.13,  288.34
201904,   33.50,  244.38,  291.83
201905,   30.50,  241.88,  290.91
201905,   30.50,  243.13,  291.46
201905,   30.50,  244.38,  294.04
201905,   31.50,  241.88,  290.80
201905,   31.50,  243.13,  291.01
201905,   31.50,  244.38,  294.67
201905,   32.50,  241.88,  291.12
201905,   32.50,  243.13,  290.53
201905,   32.50,  244.38,  295.93
201905,   33.50,  241.88,  291.37
201905,   33.50,  243.13,  291.81
201905,   33.50,  244.38,  297.64
201906,   30.50,  241.88,  292.29
201906,   30.50,  243.13,  292.71
201906,   30.50,  244.38,  295.29
201906,   31.50,  241.88,  292.20
201906,   31.50,  243.13,  292.18
201906,   31.50,  244.38,  295.97
201906,   32.50,  241.88,  292.24
201906,   32.50,  243.13,  291.68
201906,   32.50,  244.38,  297.38
201906,   33.50,  241.88,  292.20
201906,   33.50,  243.13,  293.17
201906,   33.50,  244.38,  300.03
201907,   30.50,  241.88,  294.00
201907,   30.50,  243.13,  294.68
201907,   30.50,  244.38,  298.91
201907,   31.50,  241.88,  293.92
201907,   31.50,  243.13,  294.47
201907,   31.50,  244.38,  300.15
201907,   32.50,  241.88,  293.87
201907,   32.50,  243.13,  294.53
201907,   32.50,  244.38,  301.48
201907,   33.50,  241.88,  294.57
201907,   33.50,  243.13,  296.96
201907,   33.50,  244.38,  304.30
201908,   30.50,  241.88,  296.57
201908,   30.50,  243.13,  297.18
201908,   30.50,  244.38,  301.88
201908,   31.50,  241.88,  296.13
201908,   31.50,  243.13,  296.95
201908,   31.50,  244.38,  302.75
201908,   32.50,  241.88,  295.92
201908,   32.50,  243.13,  297.71
201908,   32.50,  244.38,  304.48
201908,   33.50,  241.88,  297.41
201908,   33.50,  243.13,  299.99
201908,   33.50,  244.38,  306.43
201909,   30.50,  241.88,  296.22
201909,   30.50,  243.13,  296.81
201909,   30.50,  244.38,  300.73
201909,   31.50,  241.88,  295.92
201909,   31.50,  243.13,  296.62
201909,   31.50,  244.38,  301.03
201909,   32.50,  241.88,  295.86
201909,   32.50,  243.13,  297.51
201909,   32.50,  244.38,  302.50
201909,   33.50,  241.88,  297.25
201909,   33.50,  243.13,  298.78
201909,   33.50,  244.38,  303.21
201910,   30.50,  241.88,  295.92
201910,   30.50,  243.13,  296.69
201910,   30.50,  244.38,  298.06
201910,   31.50,  241.88,  295.74
201910,   31.50,  243.13,  296.44
201910,   31.50,  244.38,  297.33
201910,   32.50,  241.88,  295.88
201910,   32.50,  243.13,  296.14
201910,   32.50,  244.38,  297.89
201910,   33.50,  241.88,  295.96
201910,   33.50,  243.13,  294.21
201910,   33.50,  244.38,  297.35
201911,   30.50,  241.88,  291.18
201911,   30.50,  243.13,  290.88
201911,   30.50,  244.38,  287.68
201911,   31.50,  241.88,  290.66
201911,   31.50,  243.13,  289.18
201911,   31.50,  244.38,  285.31
201911,   32.50,  241.88,  290.15
201911,   32.50,  243.13,  286.43
201911,   32.50,  244.38,  284.90
201911,   33.50,  241.88,  287.43
201911,   33.50,  243.13,  282.48
201911,   33.50,  244.38,  284.31
201912,   30.50,  241.88,  288.40
201912,   30.50,  243.13,  288.07
201912,   30.50,  244.38,  284.18
201912,   31.50,  241.88,  287.88
201912,   31.50,  243.13,  286.15
201912,   31.50,  244.38,  281.56
201912,   32.50,  241.88,  287.41
201912,   32.50,  243.13,  283.25
201912,   32.50,  244.38,  280.89
201912,   33.50,  241.88,  284.66
201912,   33.50,  243.13,  279.12
201912,   33.50,  244.38,  280.58
202001,   30.50,  241.88,  286.96
202001,   30.50,  243.13,  286.65
202001,   30.50,  244.38,  283.13
202001,   31.50,  241.88,  286.53
202001,   31.50,  243.13,  285.08
202001,   31.50,  244.38,  280.87
202001,   32.50,  241.88,  286.18
202001,   32.50,  243.13,  282.59
202001,   32.50,  244.38,  280.50
202001,   33.50,  241.88,  283.97
202001,   33.50,  243.13,  279.34
202001,   33.50,  244.38,  280.74
202002,   30.50,  241.88,  288.59
202002,   30.50,  243.13,  288.82
202002,   30.50,  244.38,  287.44
202002,   31.50,  241.88,  288.22
202002,   31.50,  243.13,  287.86
202002,   31.50,  244.38,  285.18
202002,   32.50,  241.88,  287.96
202002,   32.50,  243.13,  285.89
202002,   32.50,  244.38,  284.69
202002,   33.50,  241.88,  286.57
202002,   33.50,  243.13,  283.10
202002,   33.50,  244.38,  284.73
202003,   30.50,  241.88,  288.46
202003,   30.50,  243.13,  288.81
202003,   30.50,  244.38,  289.09
202003,   31.50,  241.88,  288.35
202003,   31.50,  243.13,  288.41
202003,   31.50,  244.38,  288.41
202003,   32.50,  241.88,  288.51
202003,   32.50,  243.13,  287.60
202003,   32.50,  244.38,  289.20
202003,   33.50,  241.88,  287.75
202003,   33.50,  243.13,  286.07
202003,   33.50,  244.38,  289.43
202004,   30.50,  241.88,  289.47
202004,   30.50,  243.13,  289.81
202004,   30.50,  244.38,  290.69
202004,   31.50,  241.88,  289.21
202004,   31.50,  243.13,  289.22
202004,   31.50,  244.38,  289.90
202004,   32.50,  241.88,  289.26
202004,   32.50,  243.13,  288.44
202004,   32.50,  244.38,  290.63
202004,   33.50,  241.88,  288.95
202004,   33.50,  243.13,  287.48
202004,   33.50,  244.38,  291.32
202005,   30.50,  241.88,  289.85
202005,   30.50,  243.13,  289.95
202005,   30.50,  244.38,  290.97
202005,   31.50,  241.88,  289.60
202005,   31.50,  243.13,  289.15
202005,   31.50,  244.38,  290.53
202005,   32.50,  241.88,  289.59
