Longitude,Latitude
-89.35079193199988,12.98453998600013
-89.35079193199988,13.084539986000129
-89.35079193199988,13.184539986000129
-89.35079193199988,13.284539986000128
-89.35079193199988,13.384539986000128
-89.35079193199988,13.484539986000128
-89.35079193199988,13.584539986000127
-89.35079193199988,13.684539986000127
-89.35079193199988,13.784539986000127
-89.35079193199988,13.884539986000126
-89.35079193199988,13.984539986000126
-89.35079193199988,14.084539986000125
-89.35079193199988,14.184539986000125
-89.35079193199988,14.284539986000125
-89.35079193199988,14.384539986000124
-89.35079193199988,14.484539986000124
-89.35079193199988,14.584539986000124
-89.35079193199988,14.684539986000123
-89.35079193199988,14.784539986000123
-89.35079193199988,14.884539986000123
-89.35079193199988,14.984539986000122
-89.35079193199988,15.084539986000122
-89.35079193199988,15.184539986000122
-89.35079193199988,15.284539986000121
-89.35079193199988,15.38453998600012
-89.35079193199988,15.48453998600012
-89.35079193199988,15.58453998600012
-89.35079193199988,15.68453998600012
-89.35079193199988,15.78453998600012
-89.35079193199988,15.884539986000119
-89.35079193199988,15.984539986000119
-89.35079193199988,16.084539986000117
-89.35079193199988,16.184539986000118
-89.35079193199988,16.28453998600012
-89.35079193199988,16.384539986000117
-89.35079193199988,16.484539986000115
-89.35079193199988,16.584539986000117
-89.35079193199988,16.684539986000118
-89.35079193199988,16.784539986000116
-89.35079193199988,16.884539986000114
-89.35079193199988,16.984539986000115
-89.35079193199988,17.084539986000117
-89.35079193199988,17.184539986000114
-89.35079193199988,17.284539986000112
-89.35079193199988,17.384539986000114
-89.25079193199988,12.98453998600013
-89.25079193199988,13.084539986000129
-89.25079193199988,13.184539986000129
-89.25079193199988,13.284539986000128
-89.25079193199988,13.384539986000128
-89.25079193199988,13.484539986000128
-89.25079193199988,13.584539986000127
-89.25079193199988,13.684539986000127
-89.25079193199988,13.784539986000127
-89.25079193199988,13.884539986000126
-89.25079193199988,13.984539986000126
-89.25079193199988,14.084539986000125
-89.25079193199988,14.184539986000125
-89.25079193199988,14.284539986000125
-89.25079193199988,14.384539986000124
-89.25079193199988,14.484539986000124
-89.25079193199988,14.584539986000124
-89.25079193199988,14.684539986000123
-89.25079193199988,14.784539986000123
-89.25079193199988,14.884539986000123
-89.25079193199988,14.984539986000122
-89.25079193199988,15.084539986000122
-89.25079193199988,15.184539986000122
-89.25079193199988,15.284539986000121
-89.25079193199988,15.38453998600012
-89.25079193199988,15.48453998600012
-89.25079193199988,15.58453998600012
-89.25079193199988,15.68453998600012
-89.25079193199988,15.78453998600012
-89.25079193199988,15.884539986000119
-89.25079193199988,15.984539986000119
-89.25079193199988,16.084539986000117
-89.25079193199988,16.184539986000118
-89.25079193199988,16.28453998600012
-89.25079193199988,16.384539986000117
-89.25079193199988,16.484539986000115
-89.25079193199988,16.584539986000117
-89.25079193199988,16.684539986000118
-89.25079193199988,16.784539986000116
-89.25079193199988,16.884539986000114
-89.25079193199988,16.984539986000115
-89.25079193199988,17.084539986000117
-89.25079193199988,17.184539986000114
-89.25079193199988,17.284539986000112
-89.25079193199988,17.384539986000114
-89.15079193199989,12.98453998600013
-89.15079193199989,13.084539986000129
-89.15079193199989,13.184539986000129
-89.15079193199989,13.284539986000128
-89.15079193199989,13.384539986000128
-89.15079193199989,13.484539986000128
-89.15079193199989,13.584539986000127
-89.15079193199989,13.684539986000127
-89.15079193199989,13.784539986000127
-89.15079193199989,13.884539986000126
-89.15079193199989,13.984539986000126
-89.15079193199989,14.084539986000125
-89.15079193199989,14.184539986000125
-89.15079193199989,14.284539986000125
-89.15079193199989,14.384539986000124
-89.15079193199989,14.484539986000124
-89.15079193199989,14.584539986000124
-89.15079193199989,14.684539986000123
-89.15079193199989,14.784539986000123
-89.15079193199989,14.884539986000123
-89.15079193199989,14.984539986000122
-89.15079193199989,15.084539986000122
-89.15079193199989,15.184539986000122
-89.15079193199989,15.284539986000121
-89.15079193199989,15.38453998600012
-89.15079193199989,15.48453998600012
-89.15079193199989,15.58453998600012
-89.15079193199989,15.68453998600012
-89.15079193199989,15.78453998600012
-89.15079193199989,15.884539986000119
-89.15079193199989,15.984539986000119
-89.15079193199989,16.084539986000117
-89.15079193199989,16.184539986000118
-89.15079193199989,16.28453998600012
-89.15079193199989,16.384539986000117
-89.15079193199989,16.484539986000115
-89.15079193199989,16.584539986000117
-89.15079193199989,16.684539986000118
-89.15079193199989,16.784539986000116
-89.15079193199989,16.884539986000114
-89.15079193199989,16.984539986000115
-89.15079193199989,17.084539986000117
-89.15079193199989,17.184539986000114
-89.15079193199989,17.284539986000112
-89.15079193199989,17.384539986000114
-89.0507919319999,12.98453998600013
-89.0507919319999,13.084539986000129
-89.0507919319999,13.184539986000129
-89.0507919319999,13.284539986000128
-89.0507919319999,13.384539986000128
-89.0507919319999,13.484539986000128
-89.0507919319999,13.584539986000127
-89.0507919319999,13.684539986000127
-89.0507919319999,13.784539986000127
-89.0507919319999,13.884539986000126
-89.0507919319999,13.984539986000126
-89.0507919319999,14.084539986000125
-89.0507919319999,14.184539986000125
-89.0507919319999,14.284539986000125
-89.0507919319999,14.384539986000124
-89.0507919319999,14.484539986000124
-89.0507919319999,14.584539986000124
-89.0507919319999,14.684539986000123
-89.0507919319999,14.784539986000123
-89.0507919319999,14.884539986000123
-89.0507919319999,14.984539986000122
-89.0507919319999,15.084539986000122
-89.0507919319999,15.184539986000122
-89.0507919319999,15.284539986000121
-89.0507919319999,15.38453998600012
-89.0507919319999,15.48453998600012
-89.0507919319999,15.58453998600012
-89.0507919319999,15.68453998600012
-89.0507919319999,15.78453998600012
-89.0507919319999,15.884539986000119
-89.0507919319999,15.984539986000119
-89.0507919319999,16.084539986000117
-89.0507919319999,16.184539986000118
-89.0507919319999,16.28453998600012
-89.0507919319999,16.384539986000117
-89.0507919319999,16.484539986000115
-89.0507919319999,16.584539986000117
-89.0507919319999,16.684539986000118
-89.0507919319999,16.784539986000116
-89.0507919319999,16.884539986000114
-89.0507919319999,16.984539986000115
-89.0507919319999,17.084539986000117
-89.0507919319999,17.184539986000114
-89.0507919319999,17.284539986000112
-89.0507919319999,17.384539986000114
-88.9507919319999,12.98453998600013
-88.9507919319999,13.084539986000129
-88.9507919319999,13.184539986000129
-88.9507919319999,13.284539986000128
-88.9507919319999,13.384539986000128
-88.9507919319999,13.484539986000128
-88.9507919319999,13.584539986000127
-88.9507919319999,13.684539986000127
-88.9507919319999,13.784539986000127
-88.9507919319999,13.884539986000126
-88.9507919319999,13.984539986000126
-88.9507919319999,14.084539986000125
-88.9507919319999,14.184539986000125
-88.9507919319999,14.284539986000125
-88.9507919319999,14.384539986000124
-88.9507919319999,14.484539986000124
-88.9507919319999,14.584539986000124
-88.9507919319999,14.684539986000123
-88.9507919319999,14.784539986000123
-88.9507919319999,14.884539986000123
-88.9507919319999,14.984539986000122
-88.9507919319999,15.084539986000122
-88.9507919319999,15.184539986000122
-88.9507919319999,15.284539986000121
-88.9507919319999,15.38453998600012
-88.9507919319999,15.48453998600012
-88.9507919319999,15.58453998600012
-88.9507919319999,15.68453998600012
-88.9507919319999,15.78453998600012
-88.9507919319999,15.884539986000119
-88.9507919319999,15.984539986000119
-88.9507919319999,16.084539986000117
-88.9507919319999,16.184539986000118
-88.9507919319999,16.28453998600012
-88.9507919319999,16.384539986000117
-88.9507919319999,16.484539986000115
-88.9507919319999,16.584539986000117
-88.9507919319999,16.684539986000118
-88.9507919319999,16.784539986000116
-88.9507919319999,16.884539986000114
-88.9507919319999,16.984539986000115
-88.9507919319999,17.084539986000117
-88.9507919319999,17.184539986000114
-88.9507919319999,17.284539986000112
-88.9507919319999,17.384539986000114
-88.85079193199991,12.98453998600013
-88.85079193199991,13.084539986000129
-88.85079193199991,13.184539986000129
-88.85079193199991,13.284539986000128
-88.85079193199991,13.384539986000128
-88.85079193199991,13.484539986000128
-88.85079193199991,13.584539986000127
-88.85079193199991,13.684539986000127
-88.85079193199991,13.784539986000127
-88.85079193199991,13.884539986000126
-88.85079193199991,13.984539986000126
-88.85079193199991,14.084539986000125
-88.85079193199991,14.184539986000125
-88.85079193199991,14.284539986000125
-88.85079193199991,14.384539986000124
-88.85079193199991,14.484539986000124
-88.85079193199991,14.584539986000124
-88.85079193199991,14.684539986000123
-88.85079193199991,14.784539986000123
-88.85079193199991,14.884539986000123
-88.85079193199991,14.984539986000122
-88.85079193199991,15.084539986000122
-88.85079193199991,15.184539986000122
-88.85079193199991,15.284539986000121
-88.85079193199991,15.38453998600012
-88.85079193199991,15.48453998600012
-88.85079193199991,15.58453998600012
-88.85079193199991,15.68453998600012
-88.85079193199991,15.78453998600012
-88.85079193199991,15.884539986000119
-88.85079193199991,15.984539986000119
-88.85079193199991,16.084539986000117
-88.85079193199991,16.184539986000118
-88.85079193199991,16.28453998600012
-88.85079193199991,16.384539986000117
-88.85079193199991,16.484539986000115
-88.85079193199991,16.584539986000117
-88.85079193199991,16.684539986000118
-88.85079193199991,16.784539986000116
-88.85079193199991,16.884539986000114
-88.85079193199991,16.984539986000115
-88.85079193199991,17.084539986000117
-88.85079193199991,17.184539986000114
-88.85079193199991,17.284539986000112
-88.85079193199991,17.384539986000114
-88.75079193199991,12.98453998600013
-88.75079193199991,13.084539986000129
-88.75079193199991,13.184539986000129
-88.75079193199991,13.284539986000128
-88.75079193199991,13.384539986000128
-88.75079193199991,13.484539986000128
-88.75079193199991,13.584539986000127
-88.75079193199991,13.684539986000127
-88.75079193199991,13.784539986000127
-88.75079193199991,13.884539986000126
-88.75079193199991,13.984539986000126
-88.75079193199991,14.084539986000125
-88.75079193199991,14.184539986000125
