Longitude,Latitude
-118.36648469,14.535074242000064
-118.36648469,14.635074242000064
-118.36648469,14.735074242000064
-118.36648469,14.835074242000063
-118.36648469,14.935074242000063
-118.36648469,15.035074242000062
-118.36648469,15.135074242000062
-118.36648469,15.235074242000062
-118.36648469,15.335074242000061
-118.36648469,15.435074242000061
-118.36648469,15.53507424200006
-118.36648469,15.63507424200006
-118.36648469,15.73507424200006
-118.36648469,15.83507424200006
-118.36648469,15.93507424200006
-118.36648469,16.035074242000057
-118.36648469,16.13507424200006
-118.36648469,16.23507424200006
-118.36648469,16.335074242000058
-118.36648469,16.435074242000056
-118.36648469,16.535074242000057
-118.36648469,16.63507424200006
-118.36648469,16.735074242000056
-118.36648469,16.835074242000054
-118.36648469,16.935074242000056
-118.36648469,17.035074242000057
-118.36648469,17.135074242000055
-118.36648469,17.235074242000053
-118.36648469,17.335074242000054
-118.36648469,17.435074242000056
-118.36648469,17.535074242000054
-118.36648469,17.63507424200005
-118.36648469,17.735074242000053
-118.36648469,17.835074242000054
-118.36648469,17.935074242000052
-118.36648469,18.03507424200005
-118.36648469,18.13507424200005
-118.36648469,18.235074242000053
-118.36648469,18.33507424200005
-118.36648469,18.43507424200005
-118.36648469,18.53507424200005
-118.36648469,18.63507424200005
-118.36648469,18.73507424200005
-118.36648469,18.835074242000047
-118.36648469,18.93507424200005
-118.36648469,19.03507424200005
-118.36648469,19.135074242000048
-118.36648469,19.235074242000046
-118.36648469,19.335074242000047
-118.36648469,19.43507424200005
-118.36648469,19.535074242000046
-118.36648469,19.635074242000044
-118.36648469,19.735074242000046
-118.36648469,19.835074242000047
-118.36648469,19.935074242000045
-118.36648469,20.035074242000043
-118.36648469,20.135074242000044
-118.36648469,20.235074242000046
-118.36648469,20.335074242000044
-118.36648469,20.43507424200004
-118.36648469,20.535074242000043
-118.36648469,20.635074242000044
-118.36648469,20.735074242000042
-118.36648469,20.83507424200004
-118.36648469,20.93507424200004
-118.36648469,21.035074242000043
-118.36648469,21.13507424200004
-118.36648469,21.23507424200004
-118.36648469,21.33507424200004
-118.36648469,21.43507424200004
-118.36648469,21.53507424200004
-118.36648469,21.635074242000037
-118.36648469,21.73507424200004
-118.36648469,21.83507424200004
-118.36648469,21.935074242000038
-118.36648469,22.035074242000036
-118.36648469,22.135074242000037
-118.36648469,22.23507424200004
-118.36648469,22.335074242000037
-118.36648469,22.435074242000034
-118.36648469,22.535074242000036
