,Date,Temperature Celsius
0,2014-12-07,24.630462646484375
1,2015-01-06,25.850799560546875
2,2015-02-04,25.687347412109375
3,2015-03-07,27.28558349609375
4,2015-04-06,26.905548095703125
5,2015-05-07,26.657806396484375
6,2015-06-06,27.567626953125
7,2015-07-07,26.94146728515625
8,2015-08-07,25.827545166015625
9,2015-09-06,26.50616455078125
10,2015-10-07,25.62042236328125
11,2015-11-06,24.700469970703125
12,2015-12-07,24.9876708984375
13,2016-01-06,26.407318115234375
14,2016-02-04,27.024078369140625
15,2016-03-06,28.066864013671875
16,2016-04-05,28.911041259765625
17,2016-05-06,29.2520751953125
18,2016-06-05,28.322113037109375
19,2016-07-06,29.462005615234375
20,2016-08-06,29.468780517578125
21,2016-09-05,27.006500244140625
22,2016-10-06,28.1734619140625
23,2016-11-05,26.6512451171875
24,2016-12-06,25.056182861328125
25,2017-01-05,26.459747314453125
26,2017-02-03,27.563507080078125
27,2017-03-06,29.194793701171875
28,2017-04-05,29.971832275390625
29,2017-05-06,27.17132568359375
30,2017-06-05,28.516693115234375
31,2017-07-06,29.655303955078125
32,2017-08-06,29.53289794921875
33,2017-09-05,26.758544921875
34,2017-10-06,27.31829833984375
35,2017-11-05,25.35052490234375
36,2017-12-06,24.78094482421875
37,2018-01-05,26.093841552734375
38,2018-02-03,27.114990234375
39,2018-03-06,29.11865234375
40,2018-04-05,28.84747314453125
41,2018-05-06,26.570587158203125
42,2018-06-05,27.0885009765625
43,2018-07-06,26.949432373046875
44,2018-08-06,26.34454345703125
45,2018-09-05,25.99737548828125
46,2018-10-06,25.52947998046875
47,2018-11-05,25.367340087890625
48,2018-12-06,24.490997314453125
49,2019-01-05,25.723297119140625
50,2019-02-03,27.107330322265625
51,2019-03-06,27.79327392578125
52,2019-04-05,27.058197021484375
53,2019-05-06,26.706573486328125
54,2019-06-05,26.876556396484375
55,2019-07-06,26.017578125
56,2019-08-06,26.212188720703125
57,2019-09-05,25.559814453125
58,2019-10-06,24.91412353515625
59,2019-11-05,24.71282958984375
60,2019-12-06,25.55975341796875
61,2020-01-05,25.964752197265625
62,2020-02-03,26.52337646484375
63,2020-03-05,27.365264892578125
64,2020-04-04,28.05682373046875
65,2020-05-05,26.40826416015625
66,2020-06-04,26.56927490234375
67,2020-07-05,27.53363037109375
68,2020-08-05,26.538299560546875
69,2020-09-04,26.7825927734375
70,2020-10-05,26.345947265625
71,2020-11-04,26.7169189453125
72,2020-12-05,25.09844970703125
73,2021-01-04,24.9981689453125
74,2021-02-02,26.712127685546875
75,2021-03-05,28.804229736328125
76,2021-04-04,28.64111328125
77,2021-05-05,29.001007080078125
78,2021-06-04,27.94677734375
79,2021-07-05,27.917236328125
80,2021-08-05,27.35675048828125
81,2021-09-04,26.6099853515625
82,2021-10-05,26.473358154296875
83,2021-11-04,26.91815185546875
84,2021-12-05,24.435150146484375
85,2022-01-04,26.345550537109375
86,2022-02-02,27.6756591796875
