,Date,Temperature Celsius
0,2014-12-07,20.165863037109375
1,2015-01-06,20.57562255859375
2,2015-02-04,20.82122802734375
3,2015-03-07,23.37420654296875
4,2015-04-06,25.594512939453125
5,2015-05-07,25.978790283203125
6,2015-06-06,26.709930419921875
7,2015-07-07,26.624786376953125
8,2015-08-07,24.97552490234375
9,2015-09-06,23.856903076171875
10,2015-10-07,22.964630126953125
11,2015-11-06,21.170440673828125
12,2015-12-07,20.36187744140625
13,2016-01-06,21.001678466796875
14,2016-02-04,22.769683837890625
15,2016-03-06,24.51202392578125
16,2016-04-05,26.79779052734375
17,2016-05-06,26.51092529296875
18,2016-06-05,27.52178955078125
19,2016-07-06,27.9190673828125
20,2016-08-06,27.55279541015625
21,2016-09-05,24.715545654296875
22,2016-10-06,23.229217529296875
23,2016-11-05,21.88970947265625
24,2016-12-06,20.360137939453125
25,2017-01-05,21.544189453125
26,2017-02-03,24.50372314453125
27,2017-03-06,25.49249267578125
28,2017-04-05,27.047607421875
29,2017-05-06,24.47509765625
30,2017-06-05,24.310943603515625
31,2017-07-06,25.1597900390625
32,2017-08-06,26.10955810546875
33,2017-09-05,24.814666748046875
34,2017-10-06,23.97802734375
35,2017-11-05,21.54803466796875
36,2017-12-06,20.51153564453125
37,2018-01-05,22.405792236328125
38,2018-02-03,26.121734619140625
39,2018-03-06,26.937530517578125
40,2018-04-05,27.20611572265625
41,2018-05-06,26.869415283203125
42,2018-06-05,25.23095703125
43,2018-07-06,25.099517822265625
44,2018-08-06,25.306671142578125
45,2018-09-05,23.973846435546875
46,2018-10-06,23.056304931640625
47,2018-11-05,21.458648681640625
48,2018-12-06,20.182037353515625
49,2019-01-05,20.615753173828125
50,2019-02-03,22.007537841796875
51,2019-03-06,24.06622314453125
52,2019-04-05,26.7557373046875
53,2019-05-06,27.4720458984375
54,2019-06-05,27.80078125
55,2019-07-06,26.519989013671875
56,2019-08-06,25.0460205078125
57,2019-09-05,24.189453125
58,2019-10-06,22.95416259765625
59,2019-11-05,20.82147216796875
60,2019-12-06,20.78466796875
61,2020-01-05,21.211212158203125
62,2020-02-03,22.10540771484375
63,2020-03-05,23.85589599609375
64,2020-04-04,26.445526123046875
65,2020-05-05,26.771270751953125
66,2020-06-04,24.56561279296875
67,2020-07-05,25.263397216796875
68,2020-08-05,24.55560302734375
69,2020-09-04,23.79132080078125
70,2020-10-05,22.852142333984375
71,2020-11-04,22.253326416015625
72,2020-12-05,20.50823974609375
73,2021-01-04,20.327178955078125
74,2021-02-02,21.506591796875
75,2021-03-05,23.750457763671875
76,2021-04-04,24.553955078125
77,2021-05-05,26.291473388671875
78,2021-06-04,27.6734619140625
79,2021-07-05,28.761444091796875
80,2021-08-05,26.882659912109375
81,2021-09-04,24.565185546875
82,2021-10-05,23.32318115234375
83,2021-11-04,22.83740234375
84,2021-12-05,19.9927978515625
85,2022-01-04,22.281005859375
86,2022-02-02,25.489166259765625
87,2022-03-05,28.586456298828125
88,2022-04-04,27.414306640625
89,2022-05-05,27.16156005859375
90,2022-06-04,26.051177978515625
91,2022-07-05,26.214447021484375
92,2022-08-05,26.226470947265625
93,2022-09-04,25.529754638671875
94,2022-10-05,23.52215576171875
95,2022-11-04,23.038177490234375
96,2022-12-05,21.29022216796875
97,2023-01-04,21.6727294921875
98,2023-02-02,23.431365966796875
99,2023-03-05,26.73040771484375
100,2023-04-04,27.656585693359375
101,2023-05-05,26.9490966796875
102,2023-06-04,25.51806640625
103,2023-07-05,26.06939697265625
104,2023-08-05,25.025634765625
105,2023-09-04,24.263763427734375
106,2023-10-05,22.3109130859375
107,2023-11-04,21.21173095703125
108,2023-12-05,20.096405029296875
109,2024-01-04,20.3731689453125
110,2024-02-02,21.3662109375
111,2024-03-04,21.74072265625
112,2024-04-03,24.13140869140625
113,2024-05-04,26.2347412109375
114,2024-06-03,25.476806640625
115,2024-07-04,25.3067626953125
116,2024-08-04,26.958740234375
117,2024-09-03,24.623504638671875
118,2024-10-04,22.65374755859375
119,2024-11-03,22.3726806640625
120,2024-12-04,20.455841064453125
121,2025-01-03,21.01861572265625
122,2025-02-01,22.627716064453125
123,2025-03-04,24.58685302734375
124,2025-04-03,27.192962646484375
125,2025-05-04,26.240936279296875
126,2025-06-03,27.012359619140625
127,2025-07-04,27.737213134765625
128,2025-08-04,28.5374755859375
129,2025-09-03,24.376953125
130,2025-10-04,23.623291015625
131,2025-11-03,22.34625244140625
132,2025-12-04,21.07928466796875
133,2026-01-03,20.862213134765625
134,2026-02-01,22.81085205078125
135,2026-03-04,24.51800537109375
136,2026-04-03,28.442291259765625
137,2026-05-04,26.547149658203125
138,2026-06-03,25.917266845703125
139,2026-07-04,26.43194580078125
140,2026-08-04,25.568511962890625
141,2026-09-03,24.630706787109375
142,2026-10-04,23.349456787109375
143,2026-11-03,22.217864990234375
144,2026-12-04,21.155029296875
145,2027-01-03,21.251800537109375
146,2027-02-01,22.19085693359375
147,2027-03-04,24.42840576171875
148,2027-04-03,26.449493408203125
149,2027-05-04,25.75604248046875
150,2027-06-03,26.56817626953125
151,2027-07-04,27.849884033203125
152,2027-08-04,27.95269775390625
153,2027-09-03,24.45849609375
154,2027-10-04,23.388885498046875
155,2027-11-03,22.777374267578125
156,2027-12-04,20.324737548828125
157,2028-01-03,21.414459228515625
158,2028-02-01,22.311126708984375
159,2028-03-03,24.48260498046875
160,2028-04-02,26.401214599609375
161,2028-05-03,27.1171875
162,2028-06-02,24.963836669921875
163,2028-07-03,25.65191650390625
164,2028-08-03,26.471771240234375
165,2028-09-02,25.692626953125
166,2028-10-03,23.4512939453125
167,2028-11-02,21.826690673828125
168,2028-12-03,20.4779052734375
169,2029-01-02,19.90478515625
170,2029-01-31,21.589599609375
171,2029-03-03,23.861846923828125
172,2029-04-02,26.872650146484375
173,2029-05-03,26.880523681640625
174,2029-06-02,26.19659423828125
175,2029-07-03,27.365203857421875
176,2029-08-03,27.53277587890625
177,2029-09-02,24.70562744140625
178,2029-10-03,23.31842041015625
179,2029-11-02,21.25299072265625
180,2029-12-03,21.2962646484375
181,2030-01-02,20.564239501953125
182,2030-01-31,21.106414794921875
183,2030-03-03,22.157318115234375
184,2030-04-02,24.75994873046875
185,2030-05-03,26.375091552734375
186,2030-06-02,27.3077392578125
187,2030-07-03,27.1826171875
188,2030-08-03,27.672027587890625
189,2030-09-02,24.065826416015625
190,2030-10-03,23.44134521484375
191,2030-11-02,22.496734619140625
192,2030-12-03,21.66510009765625
193,2031-01-02,22.30224609375
194,2031-01-31,23.79522705078125
195,2031-03-03,25.12652587890625
196,2031-04-02,27.6103515625
197,2031-05-03,24.66375732421875
198,2031-06-02,25.117584228515625
199,2031-07-03,26.560699462890625
200,2031-08-03,28.143707275390625
201,2031-09-02,25.29913330078125
202,2031-10-03,24.127349853515625
203,2031-11-02,22.53167724609375
204,2031-12-03,20.71514892578125
205,2032-01-02,20.95831298828125
206,2032-01-31,23.08868408203125
207,2032-03-02,24.635772705078125
208,2032-04-01,27.908416748046875
209,2032-05-02,26.172760009765625
210,2032-06-01,25.17901611328125
211,2032-07-02,25.316131591796875
212,2032-08-02,25.055023193359375
213,2032-09-01,23.9447021484375
214,2032-10-02,22.40673828125
215,2032-11-01,22.149078369140625
216,2032-12-02,20.62371826171875
217,2033-01-01,21.30902099609375
218,2033-01-30,22.94140625
219,2033-03-02,24.0262451171875
220,2033-04-01,26.343475341796875
221,2033-05-02,27.532745361328125
222,2033-06-01,26.910614013671875
223,2033-07-02,26.48919677734375
224,2033-08-02,27.600830078125
225,2033-09-01,26.592437744140625
226,2033-10-02,23.6103515625
227,2033-11-01,22.019622802734375
228,2033-12-02,21.381500244140625
229,2034-01-01,22.043701171875
230,2034-01-30,23.066192626953125
