YYYYMM, LAT, LON, TAS
201508,   31.50,  250.62,  302.63
201508,   32.50,  248.12,  308.15
201508,   32.50,  249.37,  305.48
201508,   32.50,  250.62,  303.10
201509,   29.50,  248.12,  304.04
201509,   29.50,  249.37,  303.63
201509,   29.50,  250.62,  299.68
201509,   30.50,  248.12,  303.10
201509,   30.50,  249.37,  300.89
201509,   30.50,  250.62,  298.22
201509,   31.50,  248.12,  302.56
201509,   31.50,  249.37,  299.19
201509,   31.50,  250.62,  297.55
201509,   32.50,  248.12,  303.74
201509,   32.50,  249.37,  300.64
201509,   32.50,  250.62,  297.62
201510,   29.50,  248.12,  296.45
201510,   29.50,  249.37,  294.84
201510,   29.50,  250.62,  292.07
201510,   30.50,  248.12,  293.77
201510,   30.50,  249.37,  291.48
201510,   30.50,  250.62,  290.01
201510,   31.50,  248.12,  292.12
201510,   31.50,  249.37,  289.39
201510,   31.50,  250.62,  288.78
201510,   32.50,  248.12,  292.66
201510,   32.50,  249.37,  290.41
201510,   32.50,  250.62,  288.08
201511,   29.50,  248.12,  291.59
201511,   29.50,  249.37,  289.20
201511,   29.50,  250.62,  285.47
201511,   30.50,  248.12,  288.80
201511,   30.50,  249.37,  285.73
201511,   30.50,  250.62,  283.01
201511,   31.50,  248.12,  286.79
201511,   31.50,  249.37,  283.09
201511,   31.50,  250.62,  281.02
201511,   32.50,  248.12,  286.49
201511,   32.50,  249.37,  283.45
201511,   32.50,  250.62,  280.47
201512,   29.50,  248.12,  289.68
201512,   29.50,  249.37,  288.80
201512,   29.50,  250.62,  286.03
201512,   30.50,  248.12,  287.04
201512,   30.50,  249.37,  285.04
201512,   30.50,  250.62,  283.01
201512,   31.50,  248.12,  285.40
201512,   31.50,  249.37,  282.23
201512,   31.50,  250.62,  280.46
201512,   32.50,  248.12,  285.15
201512,   32.50,  249.37,  282.41
201512,   32.50,  250.62,  279.54
201601,   29.50,  248.12,  286.79
201601,   29.50,  249.37,  285.85
201601,   29.50,  250.62,  283.70
201601,   30.50,  248.12,  284.04
201601,   30.50,  249.37,  282.67
201601,   30.50,  250.62,  281.28
201601,   31.50,  248.12,  282.39
201601,   31.50,  249.37,  280.40
201601,   31.50,  250.62,  279.48
201601,   32.50,  248.12,  282.25
201601,   32.50,  249.37,  280.30
201601,   32.50,  250.62,  278.33
201602,   29.50,  248.12,  285.22
201602,   29.50,  249.37,  283.90
201602,   29.50,  250.62,  281.16
201602,   30.50,  248.12,  282.52
201602,   30.50,  249.37,  280.54
201602,   30.50,  250.62,  279.08
201602,   31.50,  248.12,  280.56
201602,   31.50,  249.37,  278.09
201602,   31.50,  250.62,  277.38
201602,   32.50,  248.12,  280.43
201602,   32.50,  249.37,  278.01
201602,   32.50,  250.62,  276.14
201603,   29.50,  248.12,  287.16
201603,   29.50,  249.37,  285.93
201603,   29.50,  250.62,  283.53
201603,   30.50,  248.12,  284.62
201603,   30.50,  249.37,  282.38
201603,   30.50,  250.62,  281.13
201603,   31.50,  248.12,  282.68
201603,   31.50,  249.37,  280.09
201603,   31.50,  250.62,  279.49
201603,   32.50,  248.12,  283.07
201603,   32.50,  249.37,  280.31
201603,   32.50,  250.62,  278.38
201604,   29.50,  248.12,  293.16
201604,   29.50,  249.37,  293.24
201604,   29.50,  250.62,  290.55
201604,   30.50,  248.12,  291.48
201604,   30.50,  249.37,  289.67
201604,   30.50,  250.62,  288.30
201604,   31.50,  248.12,  290.18
201604,   31.50,  249.37,  287.29
201604,   31.50,  250.62,  286.84
201604,   32.50,  248.12,  291.05
201604,   32.50,  249.37,  288.23
201604,   32.50,  250.62,  286.12
201605,   29.50,  248.12,  295.14
201605,   29.50,  249.37,  295.49
201605,   29.50,  250.62,  293.02
201605,   30.50,  248.12,  293.87
201605,   30.50,  249.37,  292.77
201605,   30.50,  250.62,  291.95
201605,   31.50,  248.12,  293.28
201605,   31.50,  249.37,  291.39
201605,   31.50,  250.62,  291.69
201605,   32.50,  248.12,  294.31
201605,   32.50,  249.37,  292.26
201605,   32.50,  250.62,  290.96
201606,   29.50,  248.12,  299.43
201606,   29.50,  249.37,  301.29
201606,   29.50,  250.62,  299.16
201606,   30.50,  248.12,  298.71
201606,   30.50,  249.37,  298.49
201606,   30.50,  250.62,  297.85
201606,   31.50,  248.12,  298.36
201606,   31.50,  249.37,  297.25
201606,   31.50,  250.62,  297.65
201606,   32.50,  248.12,  300.17
201606,   32.50,  249.37,  298.43
201606,   32.50,  250.62,  297.20
201607,   29.50,  248.12,  304.64
201607,   29.50,  249.37,  305.78
201607,   29.50,  250.62,  302.82
201607,   30.50,  248.12,  304.39
201607,   30.50,  249.37,  303.47
201607,   30.50,  250.62,  302.40
201607,   31.50,  248.12,  303.84
201607,   31.50,  249.37,  302.25
201607,   31.50,  250.62,  302.44
201607,   32.50,  248.12,  305.55
201607,   32.50,  249.37,  303.58
201607,   32.50,  250.62,  302.13
201608,   29.50,  248.12,  306.93
201608,   29.50,  249.37,  305.23
201608,   29.50,  250.62,  301.23
201608,   30.50,  248.12,  305.87
201608,   30.50,  249.37,  302.47
201608,   30.50,  250.62,  300.74
201608,   31.50,  248.12,  304.99
201608,   31.50,  249.37,  301.20
201608,   31.50,  250.62,  300.49
201608,   32.50,  248.12,  306.90
201608,   32.50,  249.37,  303.09
201608,   32.50,  250.62,  300.66
201609,   29.50,  248.12,  304.02
201609,   29.50,  249.37,  302.76
201609,   29.50,  250.62,  298.80
201609,   30.50,  248.12,  302.25
201609,   30.50,  249.37,  299.53
201609,   30.50,  250.62,  296.74
201609,   31.50,  248.12,  301.04
201609,   31.50,  249.37,  297.42
201609,   31.50,  250.62,  295.82
201609,   32.50,  248.12,  302.02
201609,   32.50,  249.37,  298.73
201609,   32.50,  250.62,  295.39
201610,   29.50,  248.12,  300.22
201610,   29.50,  249.37,  298.13
201610,   29.50,  250.62,  295.04
201610,   30.50,  248.12,  297.58
201610,   30.50,  249.37,  294.84
201610,   30.50,  250.62,  292.91
201610,   31.50,  248.12,  296.10
201610,   31.50,  249.37,  292.72
201610,   31.50,  250.62,  291.02
201610,   32.50,  248.12,  296.86
201610,   32.50,  249.37,  293.98
201610,   32.50,  250.62,  290.67
201611,   29.50,  248.12,  290.85
201611,   29.50,  249.37,  288.80
201611,   29.50,  250.62,  286.34
201611,   30.50,  248.12,  287.38
201611,   30.50,  249.37,  285.50
201611,   30.50,  250.62,  284.18
201611,   31.50,  248.12,  285.36
201611,   31.50,  249.37,  283.10
201611,   31.50,  250.62,  282.48
201611,   32.50,  248.12,  285.62
201611,   32.50,  249.37,  283.46
201611,   32.50,  250.62,  281.54
201612,   29.50,  248.12,  287.67
201612,   29.50,  249.37,  285.48
201612,   29.50,  250.62,  282.90
201612,   30.50,  248.12,  284.01
201612,   30.50,  249.37,  281.39
201612,   30.50,  250.62,  279.16
201612,   31.50,  248.12,  282.20
201612,   31.50,  249.37,  278.72
201612,   31.50,  250.62,  276.74
201612,   32.50,  248.12,  282.38
201612,   32.50,  249.37,  279.10
201612,   32.50,  250.62,  275.91
201701,   29.50,  248.12,  287.33
201701,   29.50,  249.37,  284.93
201701,   29.50,  250.62,  282.21
201701,   30.50,  248.12,  284.15
201701,   30.50,  249.37,  281.65
201701,   30.50,  250.62,  279.63
201701,   31.50,  248.12,  283.06
201701,   31.50,  249.37,  279.71
201701,   31.50,  250.62,  277.99
201701,   32.50,  248.12,  283.58
201701,   32.50,  249.37,  280.41
201701,   32.50,  250.62,  277.49
201702,   29.50,  248.12,  288.85
201702,   29.50,  249.37,  286.32
201702,   29.50,  250.62,  283.23
201702,   30.50,  248.12,  285.83
201702,   30.50,  249.37,  283.09
201702,   30.50,  250.62,  281.00
201702,   31.50,  248.12,  284.30
201702,   31.50,  249.37,  281.33
201702,   31.50,  250.62,  279.94
201702,   32.50,  248.12,  284.85
201702,   32.50,  249.37,  282.20
201702,   32.50,  250.62,  279.62
201703,   29.50,  248.12,  290.10
201703,   29.50,  249.37,  288.18
201703,   29.50,  250.62,  285.03
201703,   30.50,  248.12,  286.96
201703,   30.50,  249.37,  284.82
201703,   30.50,  250.62,  283.10
201703,   31.50,  248.12,  285.59
201703,   31.50,  249.37,  282.76
201703,   31.50,  250.62,  281.87
201703,   32.50,  248.12,  286.00
201703,   32.50,  249.37,  282.91
201703,   32.50,  250.62,  280.86
201704,   29.50,  248.12,  294.07
201704,   29.50,  249.37,  292.04
201704,   29.50,  250.62,  288.47
201704,   30.50,  248.12,  291.72
201704,   30.50,  249.37,  288.95
201704,   30.50,  250.62,  286.93
201704,   31.50,  248.12,  290.60
201704,   31.50,  249.37,  287.19
201704,   31.50,  250.62,  286.32
201704,   32.50,  248.12,  291.68
201704,   32.50,  249.37,  288.29
201704,   32.50,  250.62,  285.73
201705,   29.50,  248.12,  296.72
201705,   29.50,  249.37,  295.62
201705,   29.50,  250.62,  293.00
201705,   30.50,  248.12,  294.80
201705,   30.50,  249.37,  292.91
201705,   30.50,  250.62,  292.03
201705,   31.50,  248.12,  293.93
201705,   31.50,  249.37,  291.49
201705,   31.50,  250.62,  291.57
201705,   32.50,  248.12,  294.81
201705,   32.50,  249.37,  292.33
201705,   32.50,  250.62,  290.94
201706,   29.50,  248.12,  300.73
201706,   29.50,  249.37,  301.37
201706,   29.50,  250.62,  299.34
201706,   30.50,  248.12,  299.14
201706,   30.50,  249.37,  298.95
201706,   30.50,  250.62,  298.57
201706,   31.50,  248.12,  298.78
201706,   31.50,  249.37,  297.65
201706,   31.50,  250.62,  298.22
201706,   32.50,  248.12,  300.30
201706,   32.50,  249.37,  298.72
201706,   32.50,  250.62,  297.70
201707,   29.50,  248.12,  301.62
201707,   29.50,  249.37,  299.33
201707,   29.50,  250.62,  296.08
201707,   30.50,  248.12,  300.92
201707,   30.50,  249.37,  297.26
201707,   30.50,  250.62,  295.12
201707,   31.50,  248.12,  300.94
201707,   31.50,  249.37,  296.62
201707,   31.50,  250.62,  295.34
201707,   32.50,  248.12,  303.41
201707,   32.50,  249.37,  299.03
201707,   32.50,  250.62,  295.71
201708,   29.50,  248.12,  304.29
201708,   29.50,  249.37,  300.87
201708,   29.50,  250.62,  297.39
201708,   30.50,  248.12,  303.20
201708,   30.50,  249.37,  299.29
201708,   30.50,  250.62,  296.83
201708,   31.50,  248.12,  303.54
201708,   31.50,  249.37,  299.73
201708,   31.50,  250.62,  298.62
201708,   32.50,  248.12,  306.24
201708,   32.50,  249.37,  303.24
201708,   32.50,  250.62,  300.36
201709,   29.50,  248.12,  305.05
201709,   29.50,  249.37,  302.12
201709,   29.50,  250.62,  297.96
201709,   30.50,  248.12,  303.13
201709,   30.50,  249.37,  298.92
201709,   30.50,  250.62,  296.69
201709,   31.50,  248.12,  301.96
201709,   31.50,  249.37,  297.29
201709,   31.50,  250.62,  296.13
201709,   32.50,  248.12,  303.25
201709,   32.50,  249.37,  299.44
201709,   32.50,  250.62,  296.54
201710,   29.50,  248.12,  297.78
201710,   29.50,  249.37,  296.11
201710,   29.50,  250.62,  293.14
201710,   30.50,  248.12,  295.54
201710,   30.50,  249.37,  292.88
201710,   30.50,  250.62,  291.31
201710,   31.50,  248.12,  293.99
201710,   31.50,  249.37,  290.87
201710,   31.50,  250.62,  290.13
201710,   32.50,  248.12,  294.92
201710,   32.50,  249.37,  292.49
201710,   32.50,  250.62,  289.94
201711,   29.50,  248.12,  291.52
201711,   29.50,  249.37,  289.09
201711,   29.50,  250.62,  285.98
201711,   30.50,  248.12,  288.55
201711,   30.50,  249.37,  285.34
201711,   30.50,  250.62,  282.78
201711,   31.50,  248.12,  286.26
201711,   31.50,  249.37,  282.56
201711,   31.50,  250.62,  280.24
201711,   32.50,  248.12,  286.20
201711,   32.50,  249.37,  283.25
201711,   32.50,  250.62,  279.67
201712,   29.50,  248.12,  289.10
201712,   29.50,  249.37,  286.95
201712,   29.50,  250.62,  284.15
201712,   30.50,  248.12,  286.57
201712,   30.50,  249.37,  283.52
201712,   30.50,  250.62,  280.88
201712,   31.50,  248.12,  284.74
201712,   31.50,  249.37,  281.08
201712,   31.50,  250.62,  278.71
201712,   32.50,  248.12,  284.62
201712,   32.50,  249.37,  281.85
201712,   32.50,  250.62,  278.62
201801,   29.50,  248.12,  286.53
201801,   29.50,  249.37,  284.54
201801,   29.50,  250.62,  281.55
201801,   30.50,  248.12,  283.67
201801,   30.50,  249.37,  281.02
201801,   30.50,  250.62,  279.11
201801,   31.50,  248.12,  281.88
201801,   31.50,  249.37,  278.85
201801,   31.50,  250.62,  277.43
201801,   32.50,  248.12,  281.67
201801,   32.50,  249.37,  278.85
201801,   32.50,  250.62,  276.36
201802,   29.50,  248.12,  284.71
201802,   29.50,  249.37,  282.29
201802,   29.50,  250.62,  279.08
201802,   30.50,  248.12,  281.54
201802,   30.50,  249.37,  278.79
201802,   30.50,  250.62,  276.92
201802,   31.50,  248.12,  279.80
201802,   31.50,  249.37,  276.83
201802,   31.50,  250.62,  275.71
201802,   32.50,  248.12,  280.10
201802,   32.50,  249.37,  277.16
201802,   32.50,  250.62,  274.68
201803,   29.50,  248.12,  287.71
201803,   29.50,  249.37,  285.80
201803,   29.50,  250.62,  282.55
201803,   30.50,  248.12,  284.42
201803,   30.50,  249.37,  281.89
201803,   30.50,  250.62,  280.25
201803,   31.50,  248.12,  282.41
201803,   31.50,  249.37,  279.58
201803,   31.50,  250.62,  278.75
201803,   32.50,  248.12,  282.81
201803,   32.50,  249.37,  279.65
201803,   32.50,  250.62,  277.54
201804,   29.50,  248.12,  291.31
201804,   29.50,  249.37,  290.24
201804,   29.50,  250.62,  287.17
201804,   30.50,  248.12,  288.94
201804,   30.50,  249.37,  286.45
201804,   30.50,  250.62,  285.01
201804,   31.50,  248.12,  287.19
201804,   31.50,  249.37,  283.99
201804,   31.50,  250.62,  283.43
201804,   32.50,  248.12,  287.36
201804,   32.50,  249.37,  283.72
201804,   32.50,  250.62,  281.83
201805,   29.50,  248.12,  294.99
201805,   29.50,  249.37,  294.98
201805,   29.50,  250.62,  293.01
201805,   30.50,  248.12,  293.36
201805,   30.50,  249.37,  292.20
201805,   30.50,  250.62,  291.66
201805,   31.50,  248.12,  292.68
201805,   31.50,  249.37,  290.66
201805,   31.50,  250.62,  290.82
201805,   32.50,  248.12,  293.82
201805,   32.50,  249.37,  291.60
201805,   32.50,  250.62,  290.17
201806,   29.50,  248.12,  301.10
201806,   29.50,  249.37,  302.43
201806,   29.50,  250.62,  300.49
201806,   30.50,  248.12,  299.95
201806,   30.50,  249.37,  300.02
201806,   30.50,  250.62,  299.61
201806,   31.50,  248.12,  299.67
201806,   31.50,  249.37,  298.64
201806,   31.50,  250.62,  299.20
201806,   32.50,  248.12,  301.50
201806,   32.50,  249.37,  299.71
201806,   32.50,  250.62,  298.70
201807,   29.50,  248.12,  305.98
201807,   29.50,  249.37,  306.77
201807,   29.50,  250.62,  303.63
201807,   30.50,  248.12,  305.56
201807,   30.50,  249.37,  304.20
201807,   30.50,  250.62,  302.59
201807,   31.50,  248.12,  305.05
201807,   31.50,  249.37,  302.87
201807,   31.50,  250.62,  302.28
201807,   32.50,  248.12,  306.66
201807,   32.50,  249.37,  304.34
201807,   32.50,  250.62,  302.16
201808,   29.50,  248.12,  304.69
201808,   29.50,  249.37,  304.09
201808,   29.50,  250.62,  299.69
201808,   30.50,  248.12,  304.14
201808,   30.50,  249.37,  301.36
201808,   30.50,  250.62,  299.52
201808,   31.50,  248.12,  303.62
201808,   31.50,  249.37,  300.23
201808,   31.50,  250.62,  299.91
201808,   32.50,  248.12,  305.04
201808,   32.50,  249.37,  301.96
201808,   32.50,  250.62,  299.89
201809,   29.50,  248.12,  301.45
201809,   29.50,  249.37,  300.25
201809,   29.50,  250.62,  296.98
201809,   30.50,  248.12,  299.64
201809,   30.50,  249.37,  296.75
201809,   30.50,  250.62,  296.19
201809,   31.50,  248.12,  298.62
201809,   31.50,  249.37,  295.45
201809,   31.50,  250.62,  296.07
201809,   32.50,  248.12,  299.28
201809,   32.50,  249.37,  296.85
201809,   32.50,  250.62,  295.64
201810,   29.50,  248.12,  296.97
201810,   29.50,  249.37,  296.20
201810,   29.50,  250.62,  293.68
201810,   30.50,  248.12,  294.52
201810,   30.50,  249.37,  292.79
201810,   30.50,  250.62,  291.64
201810,   31.50,  248.12,  292.86
201810,   31.50,  249.37,  290.64
201810,   31.50,  250.62,  290.25
201810,   32.50,  248.12,  292.99
201810,   32.50,  249.37,  291.43
201810,   32.50,  250.62,  289.50
201811,   29.50,  248.12,  291.96
201811,   29.50,  249.37,  290.38
201811,   29.50,  250.62,  287.47
201811,   30.50,  248.12,  289.20
201811,   30.50,  249.37,  286.42
201811,   30.50,  250.62,  284.07
201811,   31.50,  248.12,  287.31
201811,   31.50,  249.37,  283.61
201811,   31.50,  250.62,  281.68
201811,   32.50,  248.12,  287.37
201811,   32.50,  249.37,  284.03
201811,   32.50,  250.62,  280.79
201812,   29.50,  248.12,  285.41
201812,   29.50,  249.37,  283.77
201812,   29.50,  250.62,  281.55
201812,   30.50,  248.12,  282.82
201812,   30.50,  249.37,  280.03
201812,   30.50,  250.62,  278.44
201812,   31.50,  248.12,  280.85
201812,   31.50,  249.37,  277.48
201812,   31.50,  250.62,  276.30
201812,   32.50,  248.12,  280.76
201812,   32.50,  249.37,  277.70
201812,   32.50,  250.62,  275.18
201901,   29.50,  248.12,  288.42
201901,   29.50,  249.37,  287.37
201901,   29.50,  250.62,  284.58
201901,   30.50,  248.12,  286.46
201901,   30.50,  249.37,  283.89
201901,   30.50,  250.62,  281.94
201901,   31.50,  248.12,  284.68
201901,   31.50,  249.37,  281.28
201901,   31.50,  250.62,  279.67
201901,   32.50,  248.12,  284.48
201901,   32.50,  249.37,  281.60
201901,   32.50,  250.62,  278.52
201902,   29.50,  248.12,  286.19
201902,   29.50,  249.37,  284.70
201902,   29.50,  250.62,  281.80
201902,   30.50,  248.12,  283.54
201902,   30.50,  249.37,  281.01
201902,   30.50,  250.62,  279.22
201902,   31.50,  248.12,  281.61
201902,   31.50,  249.37,  278.63
201902,   31.50,  250.62,  277.53
201902,   32.50,  248.12,  281.35
201902,   32.50,  249.37,  278.63
201902,   32.50,  250.62,  276.50
201903,   29.50,  248.12,  290.94
201903,   29.50,  249.37,  290.17
201903,   29.50,  250.62,  287.46
201903,   30.50,  248.12,  289.08
201903,   30.50,  249.37,  286.78
201903,   30.50,  250.62,  285.24
201903,   31.50,  248.12,  287.40
201903,   31.50,  249.37,  284.60
201903,   31.50,  250.62,  283.79
201903,   32.50,  248.12,  288.05
201903,   32.50,  249.37,  285.20
201903,   32.50,  250.62,  282.80
201904,   29.50,  248.12,  294.87
201904,   29.50,  249.37,  295.09
201904,   29.50,  250.62,  292.78
201904,   30.50,  248.12,  293.62
201904,   30.50,  249.37,  292.13
201904,   30.50,  250.62,  291.06
201904,   31.50,  248.12,  292.52
201904,   31.50,  249.37,  290.31
201904,   31.50,  250.62,  289.87
201904,   32.50,  248.12,  293.66
201904,   32.50,  249.37,  291.11
201904,   32.50,  250.62,  289.20
201905,   29.50,  248.12,  299.45
201905,   29.50,  249.37,  300.13
201905,   29.50,  250.62,  297.66
201905,   30.50,  248.12,  298.57
201905,   30.50,  249.37,  297.41
201905,   30.50,  250.62,  296.42
201905,   31.50,  248.12,  298.26
201905,   31.50,  249.37,  296.24
201905,   31.50,  250.62,  295.95
201905,   32.50,  248.12,  300.04
201905,   32.50,  249.37,  297.46
201905,   32.50,  250.62,  295.37
201906,   29.50,  248.12,  299.17
201906,   29.50,  249.37,  299.87
201906,   29.50,  250.62,  297.88
201906,   30.50,  248.12,  298.25
201906,   30.50,  249.37,  297.41
201906,   30.50,  250.62,  297.03
201906,   31.50,  248.12,  297.95
201906,   31.50,  249.37,  296.62
201906,   31.50,  250.62,  297.16
201906,   32.50,  248.12,  300.15
201906,   32.50,  249.37,  298.26
201906,   32.50,  250.62,  296.94
201907,   29.50,  248.12,  303.97
201907,   29.50,  249.37,  304.85
201907,   29.50,  250.62,  302.36
201907,   30.50,  248.12,  303.63
201907,   30.50,  249.37,  302.63
201907,   30.50,  250.62,  301.54
201907,   31.50,  248.12,  303.35
201907,   31.50,  249.37,  301.54
201907,   31.50,  250.62,  301.08
201907,   32.50,  248.12,  305.39
201907,   32.50,  249.37,  303.07
201907,   32.50,  250.62,  300.86
201908,   29.50,  248.12,  304.89
201908,   29.50,  249.37,  302.38
201908,   29.50,  250.62,  298.85
201908,   30.50,  248.12,  303.35
201908,   30.50,  249.37,  299.79
201908,   30.50,  250.62,  298.00
201908,   31.50,  248.12,  303.35
201908,   31.50,  249.37,  299.33
201908,   31.50,  250.62,  298.68
201908,   32.50,  248.12,  306.18
201908,   32.50,  249.37,  302.17
201908,   32.50,  250.62,  300.02
201909,   29.50,  248.12,  301.32
201909,   29.50,  249.37,  299.63
201909,   29.50,  250.62,  296.53
201909,   30.50,  248.12,  299.97
201909,   30.50,  249.37,  297.48
201909,   30.50,  250.62,  296.19
201909,   31.50,  248.12,  299.51
201909,   31.50,  249.37,  297.02
201909,   31.50,  250.62,  297.15
201909,   32.50,  248.12,  299.86
201909,   32.50,  249.37,  298.93
201909,   32.50,  250.62,  297.82
201910,   29.50,  248.12,  299.90
201910,   29.50,  249.37,  298.65
201910,   29.50,  250.62,  295.78
201910,   30.50,  248.12,  297.84
201910,   30.50,  249.37,  295.57
201910,   30.50,  250.62,  293.83
201910,   31.50,  248.12,  296.58
201910,   31.50,  249.37,  293.67
201910,   31.50,  250.62,  292.55
201910,   32.50,  248.12,  296.86
201910,   32.50,  249.37,  294.57
201910,   32.50,  250.62,  292.02
201911,   29.50,  248.12,  289.83
201911,   29.50,  249.37,  287.22
201911,   29.50,  250.62,  284.56
201911,   30.50,  248.12,  286.62
201911,   30.50,  249.37,  284.06
201911,   30.50,  250.62,  282.24
201911,   31.50,  248.12,  285.07
201911,   31.50,  249.37,  282.07
201911,   31.50,  250.62,  280.54
201911,   32.50,  248.12,  285.42
201911,   32.50,  249.37,  282.68
201911,   32.50,  250.62,  279.82
201912,   29.50,  248.12,  286.42
201912,   29.50,  249.37,  285.04
201912,   29.50,  250.62,  282.72
201912,   30.50,  248.12,  284.04
201912,   30.50,  249.37,  281.95
201912,   30.50,  250.62,  280.03
201912,   31.50,  248.12,  282.10
201912,   31.50,  249.37,  279.70
201912,   31.50,  250.62,  278.01
201912,   32.50,  248.12,  281.42
201912,   32.50,  249.37,  279.52
201912,   32.50,  250.62,  277.05
202001,   29.50,  248.12,  285.27
202001,   29.50,  249.37,  284.06
202001,   29.50,  250.62,  281.50
202001,   30.50,  248.12,  282.88
202001,   30.50,  249.37,  280.63
202001,   30.50,  250.62,  278.84
202001,   31.50,  248.12,  280.85
202001,   31.50,  249.37,  278.41
202001,   31.50,  250.62,  277.12
202001,   32.50,  248.12,  280.50
202001,   32.50,  249.37,  278.49
202001,   32.50,  250.62,  276.19
202002,   29.50,  248.12,  290.45
202002,   29.50,  249.37,  289.41
202002,   29.50,  250.62,  286.01
202002,   30.50,  248.12,  288.50
202002,   30.50,  249.37,  285.95
202002,   30.50,  250.62,  283.53
202002,   31.50,  248.12,  286.93
202002,   31.50,  249.37,  283.60
202002,   31.50,  250.62,  281.76
202002,   32.50,  248.12,  287.22
202002,   32.50,  249.37,  284.35
202002,   32.50,  250.62,  281.27
202003,   29.50,  248.12,  288.71
202003,   29.50,  249.37,  286.69
202003,   29.50,  250.62,  283.57
202003,   30.50,  248.12,  285.96
202003,   30.50,  249.37,  283.37
202003,   30.50,  250.62,  281.83
202003,   31.50,  248.12,  284.76
202003,   31.50,  249.37,  281.80
202003,   31.50,  250.62,  280.72
202003,   32.50,  248.12,  285.15
202003,   32.50,  249.37,  282.33
202003,   32.50,  250.62,  279.92
202004,   29.50,  248.12,  295.09
202004,   29.50,  249.37,  295.02
202004,   29.50,  250.62,  292.20
202004,   30.50,  248.12,  293.94
202004,   30.50,  249.37,  292.14
202004,   30.50,  250.62,  290.55
202004,   31.50,  248.12,  292.75
202004,   31.50,  249.37,  290.33
202004,   31.50,  250.62,  289.57
202004,   32.50,  248.12,  293.44
202004,   32.50,  249.37,  291.04
202004,   32.50,  250.62,  288.98
202005,   29.50,  248.12,  297.59
202005,   29.50,  249.37,  297.91
202005,   29.50,  250.62,  295.54
202005,   30.50,  248.12,  296.31
202005,   30.50,  249.37,  295.05
202005,   30.50,  250.62,  294.00
202005,   31.50,  248.12,  295.49
