YYYYMM, LAT, LON, TAS
201510,   25.50,  261.88,  297.80
201510,   25.50,  263.12,  298.25
201510,   26.50,  260.62,  297.44
201510,   26.50,  261.88,  297.35
201510,   26.50,  263.12,  297.87
201510,   27.50,  260.62,  297.70
201510,   27.50,  261.88,  297.29
201510,   27.50,  263.12,  297.46
201511,   24.50,  260.62,  289.34
201511,   24.50,  261.88,  293.98
201511,   24.50,  263.12,  296.78
201511,   25.50,  260.62,  290.12
201511,   25.50,  261.88,  293.54
201511,   25.50,  263.12,  296.21
201511,   26.50,  260.62,  290.04
201511,   26.50,  261.88,  291.94
201511,   26.50,  263.12,  295.20
201511,   27.50,  260.62,  289.14
201511,   27.50,  261.88,  290.77
201511,   27.50,  263.12,  293.84
201512,   24.50,  260.62,  288.57
201512,   24.50,  261.88,  292.44
201512,   24.50,  263.12,  295.34
201512,   25.50,  260.62,  288.95
201512,   25.50,  261.88,  291.89
201512,   25.50,  263.12,  294.70
201512,   26.50,  260.62,  289.30
201512,   26.50,  261.88,  290.90
201512,   26.50,  263.12,  293.65
201512,   27.50,  260.62,  288.86
201512,   27.50,  261.88,  289.80
201512,   27.50,  263.12,  291.99
201601,   24.50,  260.62,  283.85
201601,   24.50,  261.88,  287.21
201601,   24.50,  263.12,  291.79
201601,   25.50,  260.62,  283.47
201601,   25.50,  261.88,  286.09
201601,   25.50,  263.12,  290.71
201601,   26.50,  260.62,  282.91
201601,   26.50,  261.88,  284.53
201601,   26.50,  263.12,  289.11
201601,   27.50,  260.62,  281.77
201601,   27.50,  261.88,  282.66
201601,   27.50,  263.12,  286.50
201602,   24.50,  260.62,  285.68
201602,   24.50,  261.88,  288.87
201602,   24.50,  263.12,  292.25
201602,   25.50,  260.62,  285.98
201602,   25.50,  261.88,  288.10
201602,   25.50,  263.12,  291.36
201602,   26.50,  260.62,  286.13
201602,   26.50,  261.88,  286.82
201602,   26.50,  263.12,  290.06
201602,   27.50,  260.62,  285.45
201602,   27.50,  261.88,  285.59
201602,   27.50,  263.12,  288.04
201603,   24.50,  260.62,  288.83
201603,   24.50,  261.88,  292.27
201603,   24.50,  263.12,  293.70
201603,   25.50,  260.62,  290.01
201603,   25.50,  261.88,  291.77
201603,   25.50,  263.12,  292.97
201603,   26.50,  260.62,  291.24
201603,   26.50,  261.88,  290.95
201603,   26.50,  263.12,  292.06
201603,   27.50,  260.62,  290.77
201603,   27.50,  261.88,  290.03
201603,   27.50,  263.12,  290.96
201604,   24.50,  260.62,  293.80
201604,   24.50,  261.88,  297.27
201604,   24.50,  263.12,  297.14
201604,   25.50,  260.62,  295.98
201604,   25.50,  261.88,  297.28
201604,   25.50,  263.12,  296.72
201604,   26.50,  260.62,  297.73
201604,   26.50,  261.88,  296.96
201604,   26.50,  263.12,  296.36
201604,   27.50,  260.62,  298.29
201604,   27.50,  261.88,  296.86
201604,   27.50,  263.12,  295.80
201605,   24.50,  260.62,  295.10
201605,   24.50,  261.88,  298.78
201605,   24.50,  263.12,  298.34
201605,   25.50,  260.62,  297.77
201605,   25.50,  261.88,  298.62
201605,   25.50,  263.12,  297.92
201605,   26.50,  260.62,  299.08
201605,   26.50,  261.88,  298.14
201605,   26.50,  263.12,  297.71
201605,   27.50,  260.62,  299.11
201605,   27.50,  261.88,  297.79
201605,   27.50,  263.12,  297.43
201606,   24.50,  260.62,  297.47
201606,   24.50,  261.88,  301.15
201606,   24.50,  263.12,  301.11
201606,   25.50,  260.62,  299.99
201606,   25.50,  261.88,  301.48
201606,   25.50,  263.12,  300.86
201606,   26.50,  260.62,  301.35
201606,   26.50,  261.88,  301.13
201606,   26.50,  263.12,  300.73
201606,   27.50,  260.62,  301.65
201606,   27.50,  261.88,  301.19
201606,   27.50,  263.12,  300.66
201607,   24.50,  260.62,  298.08
201607,   24.50,  261.88,  302.02
201607,   24.50,  263.12,  302.13
201607,   25.50,  260.62,  301.41
201607,   25.50,  261.88,  302.89
201607,   25.50,  263.12,  302.12
201607,   26.50,  260.62,  302.91
201607,   26.50,  261.88,  302.74
201607,   26.50,  263.12,  302.16
201607,   27.50,  260.62,  303.25
201607,   27.50,  261.88,  302.57
201607,   27.50,  263.12,  302.21
201608,   24.50,  260.62,  299.63
201608,   24.50,  261.88,  303.14
201608,   24.50,  263.12,  302.76
201608,   25.50,  260.62,  303.35
201608,   25.50,  261.88,  304.01
201608,   25.50,  263.12,  302.64
201608,   26.50,  260.62,  304.88
201608,   26.50,  261.88,  303.84
201608,   26.50,  263.12,  302.53
201608,   27.50,  260.62,  305.16
201608,   27.50,  261.88,  303.84
201608,   27.50,  263.12,  302.52
201609,   24.50,  260.62,  297.99
201609,   24.50,  261.88,  302.48
201609,   24.50,  263.12,  302.15
201609,   25.50,  260.62,  300.76
201609,   25.50,  261.88,  303.02
201609,   25.50,  263.12,  302.07
201609,   26.50,  260.62,  302.24
201609,   26.50,  261.88,  302.55
201609,   26.50,  263.12,  301.95
201609,   27.50,  260.62,  302.53
201609,   27.50,  261.88,  302.55
201609,   27.50,  263.12,  302.03
201610,   24.50,  260.62,  295.10
201610,   24.50,  261.88,  298.59
201610,   24.50,  263.12,  299.77
201610,   25.50,  260.62,  297.29
201610,   25.50,  261.88,  298.96
201610,   25.50,  263.12,  299.56
201610,   26.50,  260.62,  298.48
201610,   26.50,  261.88,  298.58
201610,   26.50,  263.12,  299.27
201610,   27.50,  260.62,  298.15
201610,   27.50,  261.88,  298.09
201610,   27.50,  263.12,  298.70
201611,   24.50,  260.62,  289.18
201611,   24.50,  261.88,  292.33
201611,   24.50,  263.12,  296.03
201611,   25.50,  260.62,  289.93
201611,   25.50,  261.88,  292.14
201611,   25.50,  263.12,  295.42
201611,   26.50,  260.62,  290.21
201611,   26.50,  261.88,  291.42
201611,   26.50,  263.12,  294.78
201611,   27.50,  260.62,  289.33
201611,   27.50,  261.88,  290.39
201611,   27.50,  263.12,  293.47
201612,   24.50,  260.62,  283.98
201612,   24.50,  261.88,  286.39
201612,   24.50,  263.12,  291.71
201612,   25.50,  260.62,  283.52
201612,   25.50,  261.88,  285.46
201612,   25.50,  263.12,  290.52
201612,   26.50,  260.62,  283.09
201612,   26.50,  261.88,  284.30
201612,   26.50,  263.12,  289.20
201612,   27.50,  260.62,  282.15
201612,   27.50,  261.88,  282.86
201612,   27.50,  263.12,  286.83
201701,   24.50,  260.62,  285.30
201701,   24.50,  261.88,  288.51
201701,   24.50,  263.12,  292.48
201701,   25.50,  260.62,  285.95
201701,   25.50,  261.88,  287.75
201701,   25.50,  263.12,  291.28
201701,   26.50,  260.62,  285.51
201701,   26.50,  261.88,  286.50
201701,   26.50,  263.12,  290.11
201701,   27.50,  260.62,  284.55
201701,   27.50,  261.88,  285.32
201701,   27.50,  263.12,  288.21
201702,   24.50,  260.62,  286.35
201702,   24.50,  261.88,  290.34
201702,   24.50,  263.12,  292.31
201702,   25.50,  260.62,  287.28
201702,   25.50,  261.88,  289.91
201702,   25.50,  263.12,  291.49
201702,   26.50,  260.62,  287.42
201702,   26.50,  261.88,  288.48
201702,   26.50,  263.12,  290.46
201702,   27.50,  260.62,  286.06
201702,   27.50,  261.88,  286.74
201702,   27.50,  263.12,  288.95
201703,   24.50,  260.62,  290.88
201703,   24.50,  261.88,  294.40
201703,   24.50,  263.12,  294.56
201703,   25.50,  260.62,  291.98
201703,   25.50,  261.88,  293.80
201703,   25.50,  263.12,  293.98
201703,   26.50,  260.62,  292.31
201703,   26.50,  261.88,  292.53
201703,   26.50,  263.12,  293.18
201703,   27.50,  260.62,  291.74
201703,   27.50,  261.88,  291.51
201703,   27.50,  263.12,  292.25
201704,   24.50,  260.62,  294.39
201704,   24.50,  261.88,  296.70
201704,   24.50,  263.12,  296.50
201704,   25.50,  260.62,  295.78
201704,   25.50,  261.88,  296.75
201704,   25.50,  263.12,  296.13
201704,   26.50,  260.62,  296.42
201704,   26.50,  261.88,  296.19
201704,   26.50,  263.12,  295.70
201704,   27.50,  260.62,  295.90
201704,   27.50,  261.88,  295.50
201704,   27.50,  263.12,  295.09
201705,   24.50,  260.62,  297.39
201705,   24.50,  261.88,  300.33
201705,   24.50,  263.12,  299.99
201705,   25.50,  260.62,  299.64
201705,   25.50,  261.88,  300.38
201705,   25.50,  263.12,  299.71
201705,   26.50,  260.62,  300.44
201705,   26.50,  261.88,  299.86
201705,   26.50,  263.12,  299.45
201705,   27.50,  260.62,  300.34
201705,   27.50,  261.88,  299.40
201705,   27.50,  263.12,  299.15
201706,   24.50,  260.62,  298.89
201706,   24.50,  261.88,  302.37
201706,   24.50,  263.12,  301.69
201706,   25.50,  260.62,  302.26
201706,   25.50,  261.88,  302.86
201706,   25.50,  263.12,  301.47
201706,   26.50,  260.62,  303.89
201706,   26.50,  261.88,  302.47
201706,   26.50,  263.12,  301.44
201706,   27.50,  260.62,  304.00
201706,   27.50,  261.88,  302.30
201706,   27.50,  263.12,  301.38
201707,   24.50,  260.62,  297.57
201707,   24.50,  261.88,  302.32
201707,   24.50,  263.12,  302.45
201707,   25.50,  260.62,  301.29
201707,   25.50,  261.88,  303.20
201707,   25.50,  263.12,  302.16
201707,   26.50,  260.62,  303.19
201707,   26.50,  261.88,  303.04
201707,   26.50,  263.12,  302.05
201707,   27.50,  260.62,  303.13
201707,   27.50,  261.88,  302.82
201707,   27.50,  263.12,  302.19
201708,   24.50,  260.62,  297.62
201708,   24.50,  261.88,  302.81
201708,   24.50,  263.12,  302.61
201708,   25.50,  260.62,  300.90
201708,   25.50,  261.88,  303.15
201708,   25.50,  263.12,  302.44
201708,   26.50,  260.62,  302.65
201708,   26.50,  261.88,  302.61
201708,   26.50,  263.12,  302.22
201708,   27.50,  260.62,  302.48
201708,   27.50,  261.88,  302.11
201708,   27.50,  263.12,  302.04
201709,   24.50,  260.62,  296.30
201709,   24.50,  261.88,  300.97
201709,   24.50,  263.12,  301.67
201709,   25.50,  260.62,  299.29
201709,   25.50,  261.88,  301.35
201709,   25.50,  263.12,  301.69
201709,   26.50,  260.62,  300.63
201709,   26.50,  261.88,  301.05
201709,   26.50,  263.12,  301.54
201709,   27.50,  260.62,  300.67
201709,   27.50,  261.88,  300.47
201709,   27.50,  263.12,  301.00
201710,   24.50,  260.62,  292.72
201710,   24.50,  261.88,  296.49
201710,   24.50,  263.12,  299.04
201710,   25.50,  260.62,  294.15
201710,   25.50,  261.88,  296.50
201710,   25.50,  263.12,  298.74
201710,   26.50,  260.62,  294.92
201710,   26.50,  261.88,  295.88
201710,   26.50,  263.12,  298.13
201710,   27.50,  260.62,  294.40
201710,   27.50,  261.88,  294.91
201710,   27.50,  263.12,  297.03
201711,   24.50,  260.62,  284.33
201711,   24.50,  261.88,  288.21
201711,   24.50,  263.12,  293.05
201711,   25.50,  260.62,  285.02
201711,   25.50,  261.88,  287.71
201711,   25.50,  263.12,  292.07
201711,   26.50,  260.62,  285.28
201711,   26.50,  261.88,  286.77
201711,   26.50,  263.12,  290.97
201711,   27.50,  260.62,  284.64
201711,   27.50,  261.88,  285.51
201711,   27.50,  263.12,  288.97
201712,   24.50,  260.62,  287.52
201712,   24.50,  261.88,  291.42
201712,   24.50,  263.12,  294.85
201712,   25.50,  260.62,  288.06
201712,   25.50,  261.88,  290.84
201712,   25.50,  263.12,  293.93
201712,   26.50,  260.62,  288.28
201712,   26.50,  261.88,  289.60
201712,   26.50,  263.12,  292.70
201712,   27.50,  260.62,  287.32
201712,   27.50,  261.88,  288.21
201712,   27.50,  263.12,  291.08
201801,   24.50,  260.62,  284.20
201801,   24.50,  261.88,  288.11
201801,   24.50,  263.12,  291.78
201801,   25.50,  260.62,  284.81
201801,   25.50,  261.88,  287.35
201801,   25.50,  263.12,  290.70
201801,   26.50,  260.62,  284.89
201801,   26.50,  261.88,  286.04
201801,   26.50,  263.12,  289.59
201801,   27.50,  260.62,  283.96
201801,   27.50,  261.88,  284.90
201801,   27.50,  263.12,  287.91
201802,   24.50,  260.62,  286.19
201802,   24.50,  261.88,  290.26
201802,   24.50,  263.12,  292.64
201802,   25.50,  260.62,  287.41
201802,   25.50,  261.88,  289.97
201802,   25.50,  263.12,  291.88
201802,   26.50,  260.62,  288.16
201802,   26.50,  261.88,  288.81
201802,   26.50,  263.12,  290.88
201802,   27.50,  260.62,  287.21
201802,   27.50,  261.88,  287.35
201802,   27.50,  263.12,  289.77
201803,   24.50,  260.62,  290.93
201803,   24.50,  261.88,  294.71
201803,   24.50,  263.12,  295.05
201803,   25.50,  260.62,  291.95
201803,   25.50,  261.88,  293.99
201803,   25.50,  263.12,  294.41
201803,   26.50,  260.62,  292.40
201803,   26.50,  261.88,  292.65
201803,   26.50,  263.12,  293.46
201803,   27.50,  260.62,  291.56
201803,   27.50,  261.88,  291.34
201803,   27.50,  263.12,  292.15
201804,   24.50,  260.62,  293.14
201804,   24.50,  261.88,  297.44
201804,   24.50,  263.12,  297.12
201804,   25.50,  260.62,  294.69
201804,   25.50,  261.88,  296.86
201804,   25.50,  263.12,  296.55
201804,   26.50,  260.62,  295.40
201804,   26.50,  261.88,  295.66
201804,   26.50,  263.12,  295.76
201804,   27.50,  260.62,  295.05
201804,   27.50,  261.88,  294.67
201804,   27.50,  263.12,  294.82
201805,   24.50,  260.62,  294.17
201805,   24.50,  261.88,  298.26
201805,   24.50,  263.12,  298.72
201805,   25.50,  260.62,  296.16
201805,   25.50,  261.88,  298.45
201805,   25.50,  263.12,  298.25
201805,   26.50,  260.62,  297.83
201805,   26.50,  261.88,  297.97
201805,   26.50,  263.12,  297.93
201805,   27.50,  260.62,  297.70
201805,   27.50,  261.88,  297.61
201805,   27.50,  263.12,  297.51
201806,   24.50,  260.62,  297.27
201806,   24.50,  261.88,  300.96
201806,   24.50,  263.12,  300.86
201806,   25.50,  260.62,  300.16
201806,   25.50,  261.88,  301.42
201806,   25.50,  263.12,  300.61
201806,   26.50,  260.62,  302.02
201806,   26.50,  261.88,  300.97
201806,   26.50,  263.12,  300.47
201806,   27.50,  260.62,  301.93
201806,   27.50,  261.88,  300.74
201806,   27.50,  263.12,  300.26
201807,   24.50,  260.62,  298.10
201807,   24.50,  261.88,  301.98
201807,   24.50,  263.12,  301.84
201807,   25.50,  260.62,  301.64
201807,   25.50,  261.88,  302.85
201807,   25.50,  263.12,  301.68
201807,   26.50,  260.62,  303.74
201807,   26.50,  261.88,  302.34
201807,   26.50,  263.12,  301.75
201807,   27.50,  260.62,  303.41
201807,   27.50,  261.88,  302.46
201807,   27.50,  263.12,  301.77
201808,   24.50,  260.62,  299.40
201808,   24.50,  261.88,  303.65
201808,   24.50,  263.12,  302.80
201808,   25.50,  260.62,  303.06
201808,   25.50,  261.88,  304.42
201808,   25.50,  263.12,  302.75
201808,   26.50,  260.62,  305.47
201808,   26.50,  261.88,  303.93
201808,   26.50,  263.12,  302.79
201808,   27.50,  260.62,  305.84
201808,   27.50,  261.88,  304.02
201808,   27.50,  263.12,  302.80
201809,   24.50,  260.62,  297.67
201809,   24.50,  261.88,  302.25
201809,   24.50,  263.12,  302.25
201809,   25.50,  260.62,  300.28
201809,   25.50,  261.88,  302.40
201809,   25.50,  263.12,  302.16
201809,   26.50,  260.62,  301.36
201809,   26.50,  261.88,  301.53
201809,   26.50,  263.12,  301.72
201809,   27.50,  260.62,  300.99
201809,   27.50,  261.88,  300.86
201809,   27.50,  263.12,  301.06
201810,   24.50,  260.62,  290.76
201810,   24.50,  261.88,  296.07
201810,   24.50,  263.12,  297.93
201810,   25.50,  260.62,  293.08
201810,   25.50,  261.88,  295.97
201810,   25.50,  263.12,  297.46
201810,   26.50,  260.62,  294.52
201810,   26.50,  261.88,  295.04
201810,   26.50,  263.12,  296.88
201810,   27.50,  260.62,  293.99
201810,   27.50,  261.88,  294.05
201810,   27.50,  263.12,  295.85
201811,   24.50,  260.62,  288.82
201811,   24.50,  261.88,  292.89
201811,   24.50,  263.12,  296.10
201811,   25.50,  260.62,  289.93
201811,   25.50,  261.88,  292.90
201811,   25.50,  263.12,  295.53
201811,   26.50,  260.62,  290.79
201811,   26.50,  261.88,  292.15
201811,   26.50,  263.12,  294.85
201811,   27.50,  260.62,  289.57
201811,   27.50,  261.88,  290.61
201811,   27.50,  263.12,  293.43
201812,   24.50,  260.62,  284.76
201812,   24.50,  261.88,  288.23
201812,   24.50,  263.12,  292.87
201812,   25.50,  260.62,  285.28
201812,   25.50,  261.88,  287.68
201812,   25.50,  263.12,  291.80
201812,   26.50,  260.62,  285.73
201812,   26.50,  261.88,  286.78
201812,   26.50,  263.12,  290.56
201812,   27.50,  260.62,  284.89
201812,   27.50,  261.88,  285.66
201812,   27.50,  263.12,  288.67
201901,   24.50,  260.62,  281.55
201901,   24.50,  261.88,  284.76
201901,   24.50,  263.12,  290.15
201901,   25.50,  260.62,  281.00
201901,   25.50,  261.88,  283.64
201901,   25.50,  263.12,  288.97
201901,   26.50,  260.62,  280.74
201901,   26.50,  261.88,  282.21
201901,   26.50,  263.12,  287.36
201901,   27.50,  260.62,  279.61
201901,   27.50,  261.88,  280.52
201901,   27.50,  263.12,  284.70
201902,   24.50,  260.62,  284.34
201902,   24.50,  261.88,  287.69
201902,   24.50,  263.12,  290.94
201902,   25.50,  260.62,  285.10
201902,   25.50,  261.88,  287.13
201902,   25.50,  263.12,  289.77
201902,   26.50,  260.62,  285.56
201902,   26.50,  261.88,  285.79
201902,   26.50,  263.12,  288.35
201902,   27.50,  260.62,  284.43
201902,   27.50,  261.88,  284.32
201902,   27.50,  263.12,  286.47
201903,   24.50,  260.62,  292.70
201903,   24.50,  261.88,  295.52
201903,   24.50,  263.12,  295.47
201903,   25.50,  260.62,  294.13
201903,   25.50,  261.88,  295.34
201903,   25.50,  263.12,  294.94
201903,   26.50,  260.62,  294.79
201903,   26.50,  261.88,  294.17
201903,   26.50,  263.12,  294.14
201903,   27.50,  260.62,  293.42
201903,   27.50,  261.88,  292.64
201903,   27.50,  263.12,  293.11
201904,   24.50,  260.62,  295.26
201904,   24.50,  261.88,  297.92
201904,   24.50,  263.12,  297.23
201904,   25.50,  260.62,  297.61
201904,   25.50,  261.88,  298.12
201904,   25.50,  263.12,  296.79
201904,   26.50,  260.62,  298.64
201904,   26.50,  261.88,  297.53
201904,   26.50,  263.12,  296.32
201904,   27.50,  260.62,  297.51
201904,   27.50,  261.88,  296.38
201904,   27.50,  263.12,  295.51
201905,   24.50,  260.62,  295.59
201905,   24.50,  261.88,  298.98
201905,   24.50,  263.12,  298.84
201905,   25.50,  260.62,  297.64
201905,   25.50,  261.88,  299.21
201905,   25.50,  263.12,  298.45
201905,   26.50,  260.62,  299.50
201905,   26.50,  261.88,  298.94
201905,   26.50,  263.12,  298.09
201905,   27.50,  260.62,  299.28
201905,   27.50,  261.88,  298.48
201905,   27.50,  263.12,  297.61
201906,   24.50,  260.62,  298.40
201906,   24.50,  261.88,  302.54
201906,   24.50,  263.12,  302.06
201906,   25.50,  260.62,  301.08
201906,   25.50,  261.88,  302.83
201906,   25.50,  263.12,  301.80
201906,   26.50,  260.62,  302.75
201906,   26.50,  261.88,  302.29
201906,   26.50,  263.12,  301.57
201906,   27.50,  260.62,  303.00
201906,   27.50,  261.88,  302.05
201906,   27.50,  263.12,  301.37
201907,   24.50,  260.62,  298.67
201907,   24.50,  261.88,  303.35
201907,   24.50,  263.12,  302.75
201907,   25.50,  260.62,  301.97
201907,   25.50,  261.88,  303.90
201907,   25.50,  263.12,  302.43
201907,   26.50,  260.62,  304.09
201907,   26.50,  261.88,  303.38
201907,   26.50,  263.12,  302.36
201907,   27.50,  260.62,  303.44
201907,   27.50,  261.88,  302.70
201907,   27.50,  263.12,  302.36
201908,   24.50,  260.62,  300.98
201908,   24.50,  261.88,  304.27
201908,   24.50,  263.12,  303.05
201908,   25.50,  260.62,  304.62
201908,   25.50,  261.88,  305.05
201908,   25.50,  263.12,  302.93
201908,   26.50,  260.62,  306.43
201908,   26.50,  261.88,  304.73
201908,   26.50,  263.12,  302.86
201908,   27.50,  260.62,  306.41
201908,   27.50,  261.88,  304.68
201908,   27.50,  263.12,  302.90
201909,   24.50,  260.62,  296.69
201909,   24.50,  261.88,  301.11
201909,   24.50,  263.12,  300.95
201909,   25.50,  260.62,  299.88
201909,   25.50,  261.88,  301.58
201909,   25.50,  263.12,  300.94
201909,   26.50,  260.62,  302.02
201909,   26.50,  261.88,  300.74
201909,   26.50,  263.12,  300.67
201909,   27.50,  260.62,  302.08
201909,   27.50,  261.88,  300.58
201909,   27.50,  263.12,  300.44
201910,   24.50,  260.62,  294.37
201910,   24.50,  261.88,  298.47
201910,   24.50,  263.12,  298.67
201910,   25.50,  260.62,  296.44
201910,   25.50,  261.88,  298.39
201910,   25.50,  263.12,  298.26
201910,   26.50,  260.62,  297.72
201910,   26.50,  261.88,  297.40
201910,   26.50,  263.12,  297.70
201910,   27.50,  260.62,  297.42
201910,   27.50,  261.88,  296.61
201910,   27.50,  263.12,  296.94
201911,   24.50,  260.62,  286.29
201911,   24.50,  261.88,  290.77
201911,   24.50,  263.12,  294.52
201911,   25.50,  260.62,  287.64
201911,   25.50,  261.88,  290.70
201911,   25.50,  263.12,  293.74
201911,   26.50,  260.62,  289.01
201911,   26.50,  261.88,  290.22
201911,   26.50,  263.12,  292.91
201911,   27.50,  260.62,  289.65
201911,   27.50,  261.88,  289.80
201911,   27.50,  263.12,  291.68
201912,   24.50,  260.62,  285.72
201912,   24.50,  261.88,  290.01
201912,   24.50,  263.12,  293.40
201912,   25.50,  260.62,  286.80
201912,   25.50,  261.88,  289.60
201912,   25.50,  263.12,  292.46
201912,   26.50,  260.62,  287.39
201912,   26.50,  261.88,  288.57
201912,   26.50,  263.12,  291.36
201912,   27.50,  260.62,  286.50
201912,   27.50,  261.88,  287.52
201912,   27.50,  263.12,  290.06
202001,   24.50,  260.62,  284.95
202001,   24.50,  261.88,  289.27
202001,   24.50,  263.12,  292.68
202001,   25.50,  260.62,  285.70
202001,   25.50,  261.88,  288.69
202001,   25.50,  263.12,  291.87
202001,   26.50,  260.62,  286.24
202001,   26.50,  261.88,  287.72
202001,   26.50,  263.12,  290.86
202001,   27.50,  260.62,  285.91
202001,   27.50,  261.88,  286.67
202001,   27.50,  263.12,  289.49
202002,   24.50,  260.62,  286.50
202002,   24.50,  261.88,  289.49
202002,   24.50,  263.12,  292.41
202002,   25.50,  260.62,  286.81
202002,   25.50,  261.88,  288.94
202002,   25.50,  263.12,  291.57
202002,   26.50,  260.62,  287.05
202002,   26.50,  261.88,  288.05
202002,   26.50,  263.12,  290.49
202002,   27.50,  260.62,  286.37
202002,   27.50,  261.88,  286.62
202002,   27.50,  263.12,  288.86
202003,   24.50,  260.62,  292.16
202003,   24.50,  261.88,  295.55
202003,   24.50,  263.12,  296.15
202003,   25.50,  260.62,  293.97
202003,   25.50,  261.88,  295.60
202003,   25.50,  263.12,  295.82
202003,   26.50,  260.62,  295.21
202003,   26.50,  261.88,  295.08
202003,   26.50,  263.12,  295.50
202003,   27.50,  260.62,  294.74
202003,   27.50,  261.88,  294.36
202003,   27.50,  263.12,  294.70
202004,   24.50,  260.62,  294.46
202004,   24.50,  261.88,  297.96
202004,   24.50,  263.12,  297.36
202004,   25.50,  260.62,  297.01
202004,   25.50,  261.88,  298.13
202004,   25.50,  263.12,  297.09
202004,   26.50,  260.62,  298.19
202004,   26.50,  261.88,  297.66
202004,   26.50,  263.12,  296.89
202004,   27.50,  260.62,  297.38
202004,   27.50,  261.88,  296.86
202004,   27.50,  263.12,  296.47
202005,   24.50,  260.62,  298.63
202005,   24.50,  261.88,  301.74
202005,   24.50,  263.12,  300.33
202005,   25.50,  260.62,  301.87
202005,   25.50,  261.88,  302.13
202005,   25.50,  263.12,  300.07
202005,   26.50,  260.62,  303.16
