YYYYMM, LAT, LON, TAS
201605,   30.50,  244.38,  296.34
201605,   31.50,  241.88,  291.61
201605,   31.50,  243.13,  292.55
201605,   31.50,  244.38,  297.12
201605,   32.50,  241.88,  291.78
201605,   32.50,  243.13,  292.89
201605,   32.50,  244.38,  298.54
201605,   33.50,  241.88,  292.76
201605,   33.50,  243.13,  294.32
201605,   33.50,  244.38,  299.80
201606,   30.50,  241.88,  291.81
201606,   30.50,  243.13,  292.16
201606,   30.50,  244.38,  294.47
201606,   31.50,  241.88,  291.54
201606,   31.50,  243.13,  291.62
201606,   31.50,  244.38,  295.05
201606,   32.50,  241.88,  291.33
201606,   32.50,  243.13,  291.22
201606,   32.50,  244.38,  296.30
201606,   33.50,  241.88,  291.85
201606,   33.50,  243.13,  292.31
201606,   33.50,  244.38,  298.55
201607,   30.50,  241.88,  294.26
201607,   30.50,  243.13,  295.57
201607,   30.50,  244.38,  300.92
201607,   31.50,  241.88,  294.00
201607,   31.50,  243.13,  295.78
201607,   31.50,  244.38,  301.90
201607,   32.50,  241.88,  294.12
201607,   32.50,  243.13,  297.11
201607,   32.50,  244.38,  303.69
201607,   33.50,  241.88,  297.00
201607,   33.50,  243.13,  300.18
201607,   33.50,  244.38,  306.00
201608,   30.50,  241.88,  295.01
201608,   30.50,  243.13,  296.04
201608,   30.50,  244.38,  301.57
201608,   31.50,  241.88,  294.42
201608,   31.50,  243.13,  295.83
201608,   31.50,  244.38,  302.09
201608,   32.50,  241.88,  293.98
201608,   32.50,  243.13,  296.43
201608,   32.50,  244.38,  303.35
201608,   33.50,  241.88,  295.27
201608,   33.50,  243.13,  298.27
201608,   33.50,  244.38,  305.00
201609,   30.50,  241.88,  295.73
201609,   30.50,  243.13,  296.40
201609,   30.50,  244.38,  300.26
201609,   31.50,  241.88,  295.29
201609,   31.50,  243.13,  296.25
201609,   31.50,  244.38,  300.10
201609,   32.50,  241.88,  295.06
201609,   32.50,  243.13,  296.69
201609,   32.50,  244.38,  301.11
201609,   33.50,  241.88,  295.83
201609,   33.50,  243.13,  297.33
201609,   33.50,  244.38,  302.07
201610,   30.50,  241.88,  293.94
201610,   30.50,  243.13,  294.07
201610,   30.50,  244.38,  294.24
201610,   31.50,  241.88,  293.50
201610,   31.50,  243.13,  293.17
201610,   31.50,  244.38,  292.79
201610,   32.50,  241.88,  293.08
201610,   32.50,  243.13,  292.30
201610,   32.50,  244.38,  293.41
201610,   33.50,  241.88,  292.69
201610,   33.50,  243.13,  290.76
201610,   33.50,  244.38,  293.69
201611,   30.50,  241.88,  291.01
201611,   30.50,  243.13,  290.77
201611,   30.50,  244.38,  287.62
201611,   31.50,  241.88,  290.52
201611,   31.50,  243.13,  289.19
201611,   31.50,  244.38,  285.34
201611,   32.50,  241.88,  289.96
201611,   32.50,  243.13,  286.84
201611,   32.50,  244.38,  285.06
201611,   33.50,  241.88,  287.80
201611,   33.50,  243.13,  283.19
201611,   33.50,  244.38,  284.85
201612,   30.50,  241.88,  288.86
201612,   30.50,  243.13,  288.40
201612,   30.50,  244.38,  283.62
201612,   31.50,  241.88,  288.26
201612,   31.50,  243.13,  286.26
201612,   31.50,  244.38,  280.47
201612,   32.50,  241.88,  287.68
201612,   32.50,  243.13,  283.01
201612,   32.50,  244.38,  279.71
201612,   33.50,  241.88,  284.80
201612,   33.50,  243.13,  278.93
201612,   33.50,  244.38,  280.05
201701,   30.50,  241.88,  289.35
201701,   30.50,  243.13,  289.20
201701,   30.50,  244.38,  285.57
201701,   31.50,  241.88,  288.97
201701,   31.50,  243.13,  287.55
201701,   31.50,  244.38,  283.02
201701,   32.50,  241.88,  288.54
201701,   32.50,  243.13,  284.98
201701,   32.50,  244.38,  282.43
201701,   33.50,  241.88,  286.04
201701,   33.50,  243.13,  281.12
201701,   33.50,  244.38,  282.31
201702,   30.50,  241.88,  289.08
201702,   30.50,  243.13,  289.06
201702,   30.50,  244.38,  286.76
201702,   31.50,  241.88,  288.83
201702,   31.50,  243.13,  287.76
201702,   31.50,  244.38,  284.61
201702,   32.50,  241.88,  288.59
201702,   32.50,  243.13,  285.59
201702,   32.50,  244.38,  284.30
201702,   33.50,  241.88,  286.54
201702,   33.50,  243.13,  282.30
201702,   33.50,  244.38,  284.23
201703,   30.50,  241.88,  289.61
201703,   30.50,  243.13,  289.63
201703,   30.50,  244.38,  288.57
201703,   31.50,  241.88,  289.35
201703,   31.50,  243.13,  288.68
201703,   31.50,  244.38,  287.21
201703,   32.50,  241.88,  289.04
201703,   32.50,  243.13,  286.89
201703,   32.50,  244.38,  287.37
201703,   33.50,  241.88,  287.25
201703,   33.50,  243.13,  284.25
201703,   33.50,  244.38,  287.39
201704,   30.50,  241.88,  290.33
201704,   30.50,  243.13,  290.78
201704,   30.50,  244.38,  291.96
201704,   31.50,  241.88,  290.16
201704,   31.50,  243.13,  290.15
201704,   31.50,  244.38,  291.13
201704,   32.50,  241.88,  290.16
201704,   32.50,  243.13,  289.18
201704,   32.50,  244.38,  291.78
201704,   33.50,  241.88,  290.01
201704,   33.50,  243.13,  288.28
201704,   33.50,  244.38,  292.59
201705,   30.50,  241.88,  290.71
201705,   30.50,  243.13,  291.42
201705,   30.50,  244.38,  293.44
201705,   31.50,  241.88,  290.52
201705,   31.50,  243.13,  290.94
201705,   31.50,  244.38,  293.54
201705,   32.50,  241.88,  290.68
201705,   32.50,  243.13,  290.29
201705,   32.50,  244.38,  294.62
201705,   33.50,  241.88,  291.07
201705,   33.50,  243.13,  290.71
201705,   33.50,  244.38,  296.39
201706,   30.50,  241.88,  292.15
201706,   30.50,  243.13,  293.12
201706,   30.50,  244.38,  296.42
201706,   31.50,  241.88,  292.07
201706,   31.50,  243.13,  292.83
201706,   31.50,  244.38,  296.82
201706,   32.50,  241.88,  292.37
201706,   32.50,  243.13,  292.80
201706,   32.50,  244.38,  297.98
201706,   33.50,  241.88,  293.39
201706,   33.50,  243.13,  294.22
201706,   33.50,  244.38,  300.08
201707,   30.50,  241.88,  294.62
201707,   30.50,  243.13,  295.66
201707,   30.50,  244.38,  300.09
201707,   31.50,  241.88,  294.57
201707,   31.50,  243.13,  295.70
201707,   31.50,  244.38,  301.53
201707,   32.50,  241.88,  294.79
201707,   32.50,  243.13,  296.17
201707,   32.50,  244.38,  303.10
201707,   33.50,  241.88,  296.14
201707,   33.50,  243.13,  298.85
201707,   33.50,  244.38,  305.70
201708,   30.50,  241.88,  296.76
201708,   30.50,  243.13,  297.76
201708,   30.50,  244.38,  302.71
201708,   31.50,  241.88,  296.52
201708,   31.50,  243.13,  297.98
201708,   31.50,  244.38,  303.97
201708,   32.50,  241.88,  296.66
201708,   32.50,  243.13,  299.18
201708,   32.50,  244.38,  305.85
201708,   33.50,  241.88,  298.68
201708,   33.50,  243.13,  301.50
201708,   33.50,  244.38,  307.59
201709,   30.50,  241.88,  297.69
201709,   30.50,  243.13,  298.99
201709,   30.50,  244.38,  301.95
201709,   31.50,  241.88,  297.31
201709,   31.50,  243.13,  298.89
201709,   31.50,  244.38,  301.76
201709,   32.50,  241.88,  297.39
201709,   32.50,  243.13,  299.16
201709,   32.50,  244.38,  302.53
201709,   33.50,  241.88,  298.55
201709,   33.50,  243.13,  299.01
201709,   33.50,  244.38,  302.78
201710,   30.50,  241.88,  294.60
201710,   30.50,  243.13,  294.87
201710,   30.50,  244.38,  294.29
201710,   31.50,  241.88,  294.26
201710,   31.50,  243.13,  293.91
201710,   31.50,  244.38,  292.48
201710,   32.50,  241.88,  294.14
201710,   32.50,  243.13,  292.59
201710,   32.50,  244.38,  292.93
201710,   33.50,  241.88,  292.88
201710,   33.50,  243.13,  290.01
201710,   33.50,  244.38,  293.50
201711,   30.50,  241.88,  291.31
201711,   30.50,  243.13,  291.41
201711,   30.50,  244.38,  288.19
201711,   31.50,  241.88,  290.98
201711,   31.50,  243.13,  289.79
201711,   31.50,  244.38,  285.40
201711,   32.50,  241.88,  290.70
201711,   32.50,  243.13,  287.58
201711,   32.50,  244.38,  284.96
201711,   33.50,  241.88,  288.85
201711,   33.50,  243.13,  284.44
201711,   33.50,  244.38,  285.79
201712,   30.50,  241.88,  288.18
201712,   30.50,  243.13,  287.95
201712,   30.50,  244.38,  283.77
201712,   31.50,  241.88,  287.63
201712,   31.50,  243.13,  285.88
201712,   31.50,  244.38,  280.47
201712,   32.50,  241.88,  287.05
201712,   32.50,  243.13,  282.75
201712,   32.50,  244.38,  279.73
201712,   33.50,  241.88,  284.14
201712,   33.50,  243.13,  278.63
201712,   33.50,  244.38,  279.75
201801,   30.50,  241.88,  288.42
201801,   30.50,  243.13,  288.24
201801,   30.50,  244.38,  284.48
201801,   31.50,  241.88,  287.94
201801,   31.50,  243.13,  286.55
201801,   31.50,  244.38,  281.77
201801,   32.50,  241.88,  287.54
201801,   32.50,  243.13,  283.84
201801,   32.50,  244.38,  281.21
201801,   33.50,  241.88,  285.14
201801,   33.50,  243.13,  280.12
201801,   33.50,  244.38,  281.58
201802,   30.50,  241.88,  288.44
201802,   30.50,  243.13,  288.75
201802,   30.50,  244.38,  286.44
201802,   31.50,  241.88,  287.98
201802,   31.50,  243.13,  287.40
201802,   31.50,  244.38,  284.41
201802,   32.50,  241.88,  287.80
201802,   32.50,  243.13,  285.25
201802,   32.50,  244.38,  284.06
201802,   33.50,  241.88,  285.94
201802,   33.50,  243.13,  282.25
201802,   33.50,  244.38,  284.29
201803,   30.50,  241.88,  288.60
201803,   30.50,  243.13,  288.65
201803,   30.50,  244.38,  287.36
201803,   31.50,  241.88,  288.30
201803,   31.50,  243.13,  287.72
201803,   31.50,  244.38,  286.19
201803,   32.50,  241.88,  288.16
201803,   32.50,  243.13,  286.08
201803,   32.50,  244.38,  286.81
201803,   33.50,  241.88,  286.95
201803,   33.50,  243.13,  283.98
201803,   33.50,  244.38,  287.45
201804,   30.50,  241.88,  288.41
201804,   30.50,  243.13,  288.55
201804,   30.50,  244.38,  288.87
201804,   31.50,  241.88,  288.20
201804,   31.50,  243.13,  287.97
201804,   31.50,  244.38,  288.74
201804,   32.50,  241.88,  288.17
201804,   32.50,  243.13,  287.04
201804,   32.50,  244.38,  289.95
201804,   33.50,  241.88,  287.73
201804,   33.50,  243.13,  286.46
201804,   33.50,  244.38,  290.97
201805,   30.50,  241.88,  290.03
201805,   30.50,  243.13,  290.45
201805,   30.50,  244.38,  291.35
201805,   31.50,  241.88,  289.88
201805,   31.50,  243.13,  289.99
201805,   31.50,  244.38,  291.64
201805,   32.50,  241.88,  290.04
201805,   32.50,  243.13,  289.28
201805,   32.50,  244.38,  292.82
201805,   33.50,  241.88,  289.91
201805,   33.50,  243.13,  289.10
201805,   33.50,  244.38,  294.02
201806,   30.50,  241.88,  291.10
201806,   30.50,  243.13,  291.82
201806,   30.50,  244.38,  295.47
201806,   31.50,  241.88,  290.85
201806,   31.50,  243.13,  291.50
201806,   31.50,  244.38,  296.04
201806,   32.50,  241.88,  290.92
201806,   32.50,  243.13,  291.34
201806,   32.50,  244.38,  297.24
201806,   33.50,  241.88,  291.66
201806,   33.50,  243.13,  292.88
201806,   33.50,  244.38,  299.35
201807,   30.50,  241.88,  293.76
201807,   30.50,  243.13,  294.65
201807,   30.50,  244.38,  300.41
201807,   31.50,  241.88,  293.54
201807,   31.50,  243.13,  294.76
201807,   31.50,  244.38,  301.79
201807,   32.50,  241.88,  293.69
201807,   32.50,  243.13,  295.80
201807,   32.50,  244.38,  303.35
201807,   33.50,  241.88,  296.47
201807,   33.50,  243.13,  299.26
201807,   33.50,  244.38,  305.89
201808,   30.50,  241.88,  295.58
201808,   30.50,  243.13,  296.69
201808,   30.50,  244.38,  302.14
201808,   31.50,  241.88,  295.30
201808,   31.50,  243.13,  296.90
201808,   31.50,  244.38,  302.95
201808,   32.50,  241.88,  295.23
201808,   32.50,  243.13,  298.26
201808,   32.50,  244.38,  304.91
201808,   33.50,  241.88,  297.38
201808,   33.50,  243.13,  300.64
201808,   33.50,  244.38,  306.48
201809,   30.50,  241.88,  295.29
201809,   30.50,  243.13,  295.79
201809,   30.50,  244.38,  299.35
201809,   31.50,  241.88,  294.89
201809,   31.50,  243.13,  295.50
201809,   31.50,  244.38,  299.25
201809,   32.50,  241.88,  294.78
201809,   32.50,  243.13,  295.90
201809,   32.50,  244.38,  300.42
201809,   33.50,  241.88,  295.87
201809,   33.50,  243.13,  296.56
201809,   33.50,  244.38,  301.17
201810,   30.50,  241.88,  294.50
201810,   30.50,  243.13,  294.82
201810,   30.50,  244.38,  295.69
201810,   31.50,  241.88,  294.05
201810,   31.50,  243.13,  294.05
201810,   31.50,  244.38,  294.65
201810,   32.50,  241.88,  293.67
201810,   32.50,  243.13,  293.24
201810,   32.50,  244.38,  295.41
201810,   33.50,  241.88,  293.34
201810,   33.50,  243.13,  292.25
201810,   33.50,  244.38,  295.67
201811,   30.50,  241.88,  291.06
201811,   30.50,  243.13,  290.99
201811,   30.50,  244.38,  288.50
201811,   31.50,  241.88,  290.56
201811,   31.50,  243.13,  289.56
201811,   31.50,  244.38,  285.94
201811,   32.50,  241.88,  290.09
201811,   32.50,  243.13,  287.34
201811,   32.50,  244.38,  285.81
201811,   33.50,  241.88,  288.13
201811,   33.50,  243.13,  283.88
201811,   33.50,  244.38,  285.79
201812,   30.50,  241.88,  289.24
201812,   30.50,  243.13,  289.22
201812,   30.50,  244.38,  285.99
201812,   31.50,  241.88,  288.80
201812,   31.50,  243.13,  287.73
201812,   31.50,  244.38,  283.77
201812,   32.50,  241.88,  288.34
201812,   32.50,  243.13,  285.48
201812,   32.50,  244.38,  283.40
201812,   33.50,  241.88,  286.23
201812,   33.50,  243.13,  282.02
201812,   33.50,  244.38,  283.39
201901,   30.50,  241.88,  287.58
201901,   30.50,  243.13,  287.52
201901,   30.50,  244.38,  283.52
201901,   31.50,  241.88,  287.11
201901,   31.50,  243.13,  285.72
201901,   31.50,  244.38,  280.95
201901,   32.50,  241.88,  286.68
201901,   32.50,  243.13,  282.87
201901,   32.50,  244.38,  280.13
201901,   33.50,  241.88,  283.97
201901,   33.50,  243.13,  278.61
201901,   33.50,  244.38,  280.22
201902,   30.50,  241.88,  288.83
201902,   30.50,  243.13,  289.18
201902,   30.50,  244.38,  287.47
201902,   31.50,  241.88,  288.43
201902,   31.50,  243.13,  288.13
201902,   31.50,  244.38,  285.46
201902,   32.50,  241.88,  288.30
201902,   32.50,  243.13,  286.18
201902,   32.50,  244.38,  284.74
201902,   33.50,  241.88,  286.99
201902,   33.50,  243.13,  283.40
201902,   33.50,  244.38,  285.12
201903,   30.50,  241.88,  287.68
201903,   30.50,  243.13,  287.61
201903,   30.50,  244.38,  286.64
201903,   31.50,  241.88,  287.24
201903,   31.50,  243.13,  286.53
201903,   31.50,  244.38,  285.47
201903,   32.50,  241.88,  286.96
201903,   32.50,  243.13,  284.93
201903,   32.50,  244.38,  285.87
201903,   33.50,  241.88,  285.65
201903,   33.50,  243.13,  282.92
201903,   33.50,  244.38,  286.17
201904,   30.50,  241.88,  289.34
201904,   30.50,  243.13,  289.61
201904,   30.50,  244.38,  290.31
201904,   31.50,  241.88,  289.11
201904,   31.50,  243.13,  289.00
201904,   31.50,  244.38,  290.01
201904,   32.50,  241.88,  289.18
201904,   32.50,  243.13,  288.21
201904,   32.50,  244.38,  290.82
201904,   33.50,  241.88,  289.00
201904,   33.50,  243.13,  287.34
201904,   33.50,  244.38,  291.56
201905,   30.50,  241.88,  290.76
201905,   30.50,  243.13,  291.41
201905,   30.50,  244.38,  294.91
201905,   31.50,  241.88,  290.50
201905,   31.50,  243.13,  291.04
201905,   31.50,  244.38,  294.90
201905,   32.50,  241.88,  290.54
201905,   32.50,  243.13,  290.94
201905,   32.50,  244.38,  296.12
201905,   33.50,  241.88,  291.31
201905,   33.50,  243.13,  292.18
201905,   33.50,  244.38,  297.88
201906,   30.50,  241.88,  291.45
201906,   30.50,  243.13,  292.25
201906,   30.50,  244.38,  296.39
201906,   31.50,  241.88,  291.29
201906,   31.50,  243.13,  292.11
201906,   31.50,  244.38,  297.50
201906,   32.50,  241.88,  291.41
201906,   32.50,  243.13,  292.37
201906,   32.50,  244.38,  298.82
201906,   33.50,  241.88,  292.36
201906,   33.50,  243.13,  294.48
201906,   33.50,  244.38,  300.96
201907,   30.50,  241.88,  294.55
201907,   30.50,  243.13,  295.59
201907,   30.50,  244.38,  300.69
201907,   31.50,  241.88,  294.32
201907,   31.50,  243.13,  295.71
201907,   31.50,  244.38,  302.26
201907,   32.50,  241.88,  294.33
201907,   32.50,  243.13,  296.52
201907,   32.50,  244.38,  303.86
201907,   33.50,  241.88,  296.29
201907,   33.50,  243.13,  299.46
201907,   33.50,  244.38,  306.37
201908,   30.50,  241.88,  296.23
201908,   30.50,  243.13,  297.21
201908,   30.50,  244.38,  301.61
201908,   31.50,  241.88,  295.91
201908,   31.50,  243.13,  297.14
201908,   31.50,  244.38,  302.23
201908,   32.50,  241.88,  295.71
201908,   32.50,  243.13,  297.81
201908,   32.50,  244.38,  303.81
201908,   33.50,  241.88,  296.92
201908,   33.50,  243.13,  299.57
201908,   33.50,  244.38,  305.73
201909,   30.50,  241.88,  296.95
201909,   30.50,  243.13,  298.08
201909,   30.50,  244.38,  302.32
201909,   31.50,  241.88,  296.72
201909,   31.50,  243.13,  298.38
201909,   31.50,  244.38,  302.68
201909,   32.50,  241.88,  296.88
201909,   32.50,  243.13,  299.54
201909,   32.50,  244.38,  304.03
201909,   33.50,  241.88,  298.46
201909,   33.50,  243.13,  300.02
201909,   33.50,  244.38,  304.68
201910,   30.50,  241.88,  295.18
201910,   30.50,  243.13,  295.59
201910,   30.50,  244.38,  294.74
201910,   31.50,  241.88,  294.92
201910,   31.50,  243.13,  294.68
201910,   31.50,  244.38,  293.06
201910,   32.50,  241.88,  294.75
201910,   32.50,  243.13,  292.99
201910,   32.50,  244.38,  293.00
201910,   33.50,  241.88,  293.32
201910,   33.50,  243.13,  289.98
201910,   33.50,  244.38,  293.09
201911,   30.50,  241.88,  292.52
201911,   30.50,  243.13,  292.51
201911,   30.50,  244.38,  289.36
201911,   31.50,  241.88,  292.05
201911,   31.50,  243.13,  290.86
201911,   31.50,  244.38,  286.61
201911,   32.50,  241.88,  291.55
201911,   32.50,  243.13,  288.02
201911,   32.50,  244.38,  285.51
201911,   33.50,  241.88,  289.00
201911,   33.50,  243.13,  283.78
201911,   33.50,  244.38,  285.34
201912,   30.50,  241.88,  289.78
201912,   30.50,  243.13,  289.43
201912,   30.50,  244.38,  285.50
201912,   31.50,  241.88,  289.37
201912,   31.50,  243.13,  287.67
201912,   31.50,  244.38,  282.80
201912,   32.50,  241.88,  288.92
201912,   32.50,  243.13,  284.71
201912,   32.50,  244.38,  281.93
201912,   33.50,  241.88,  286.08
201912,   33.50,  243.13,  280.42
201912,   33.50,  244.38,  281.89
202001,   30.50,  241.88,  288.84
202001,   30.50,  243.13,  289.12
202001,   30.50,  244.38,  286.22
202001,   31.50,  241.88,  288.54
202001,   31.50,  243.13,  287.64
202001,   31.50,  244.38,  283.74
202001,   32.50,  241.88,  288.35
202001,   32.50,  243.13,  285.20
202001,   32.50,  244.38,  282.79
202001,   33.50,  241.88,  286.36
202001,   33.50,  243.13,  281.61
202001,   33.50,  244.38,  283.06
202002,   30.50,  241.88,  289.35
202002,   30.50,  243.13,  289.74
202002,   30.50,  244.38,  287.54
202002,   31.50,  241.88,  289.21
202002,   31.50,  243.13,  288.89
202002,   31.50,  244.38,  285.76
202002,   32.50,  241.88,  289.23
202002,   32.50,  243.13,  286.97
202002,   32.50,  244.38,  285.66
202002,   33.50,  241.88,  287.95
202002,   33.50,  243.13,  283.94
202002,   33.50,  244.38,  286.13
202003,   30.50,  241.88,  288.78
202003,   30.50,  243.13,  289.11
202003,   30.50,  244.38,  288.97
202003,   31.50,  241.88,  288.55
202003,   31.50,  243.13,  288.38
202003,   31.50,  244.38,  288.01
202003,   32.50,  241.88,  288.46
202003,   32.50,  243.13,  287.08
202003,   32.50,  244.38,  288.44
202003,   33.50,  241.88,  287.47
202003,   33.50,  243.13,  285.61
202003,   33.50,  244.38,  288.72
202004,   30.50,  241.88,  289.74
202004,   30.50,  243.13,  290.04
202004,   30.50,  244.38,  291.39
202004,   31.50,  241.88,  289.48
202004,   31.50,  243.13,  289.55
202004,   31.50,  244.38,  290.95
202004,   32.50,  241.88,  289.44
202004,   32.50,  243.13,  288.82
202004,   32.50,  244.38,  291.69
202004,   33.50,  241.88,  289.18
202004,   33.50,  243.13,  288.11
202004,   33.50,  244.38,  292.42
202005,   30.50,  241.88,  291.01
202005,   30.50,  243.13,  291.54
202005,   30.50,  244.38,  294.23
202005,   31.50,  241.88,  290.82
202005,   31.50,  243.13,  291.14
202005,   31.50,  244.38,  294.41
202005,   32.50,  241.88,  290.88
